Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1934.890533;145.888232;10.45
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;4041.846393;214.971946;15.40
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;4185.787111;222.627659;15.95
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;123.104190;25.134751;1.80
sUSDX/USDX;0x0d1b58fb1fc10f2160178de1eae2d520335ee372;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;157.071858;32.070086;2.30
rETH/wETH BPT;0xf8a95653cc7ee59afa2304dcc518c431a15c292c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;84.977565;17.350262;1.24
RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;163.880619;33.460263;2.40
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;75.952609;15.507595;1.11
rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;52.969123;10.814950;0.77
tETH/wstETH;0xf697535848b535900c76f70f1e36ec3985d27862;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;563.243436;115.000012;8.24
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;738.915688;150.867827;10.81
pufETH/wstETH;0x0b9ea598757c7d03fb1937cc16bdd2c9d416ff80;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;299.002616;61.048744;4.37
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;153.490926;31.338951;2.25
sUSDe/USDC;0x84f7f5cd2218f31b750e7009bb6fd34e0b945dac;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;391.911597;80.018400;5.73
ankrETH/wstETH;0xbf65b3fa6c208762ed74e82d4aefcddfd0323648;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;332.686753;67.926190;4.87
20WETH-80ALCX;0x183d73da7adc5011ec3c46e33bb50271e59ec976;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;132.229193;26.997845;1.93
ECLP-stdeUSD-deUSD;0xa00db7d9c465e95e4aa814a9340b9a161364470a;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;534.560003;109.143583;7.82
Aave GHO/USDT/USDC;0x9b237fa1958e3022464343137738926d38815801;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;132.402390;27.033207;1.94
Aave USDC-Aave GHO;0x1da19f38eb6f2c22199dc0848118b26095c29aed;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;42.123103;8.600468;0.62
