Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;810.787902;1604.679793;0.53
WETH+SPC ;0x46b17b13490fF4dcd435d5d06f9Bf8649e2911Aa;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;146.394255;1186.309785;0.39
WBTC+cbBTC+hemiBTC ;0xeCBcF829742987c0600e0ee1117a32d09451882E;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;209.928079;1701.157837;0.56
sdUSD+frxUSD ;0x1211B5cB09Ba1aDa8F11de757d5a13C5CA407162;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;162.393144;321.402177;0.11
VUSD+hemiBTC ;0x5B933Fc47431795a0c2eb8D183BEAE9722e1fD83;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;222.610110;1803.927017;0.60
VUSD+msUSD ;0x28a72343bFf5e10b36E72d86b1041ED2447Dc0Cc;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;149.755893;1213.550909;0.40
VUSD+crvUSD ;0x737e7700e03A8c451C9B72103554a40760F1B57A;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;277.430660;2248.166819;0.74
frxUSD+USG ;0x39b1df92f9485A73cAdF4846aBDe59eac0901A94;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1261.637178;10223.710822;3.39
frxUSD+USG ;0x39b1df92f9485A73cAdF4846aBDe59eac0901A94;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1822.816135;3607.646599;1.20
frxUSD+avUSD ;0x62cd06CDe87190Fe66AA808a9a09FEc7eDd1cF24;avUSD;0xf4c13D631450De6B12a19829E37c8e2826891dC4;220.839250;1824.117709;0.60
frxUSD+avUSD ;0x62cd06CDe87190Fe66AA808a9a09FEc7eDd1cF24;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;200.080361;395.991246;0.13
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;YB;0x01791F726B4103694969820be083196cC7c045fF;938.137361;762.938877;0.25
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;343.317152;679.479917;0.23
USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;YB;0x01791F726B4103694969820be083196cC7c045fF;3064.131331;2491.900456;0.83
USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;YB;0x01791F726B4103694969820be083196cC7c045fF;2792.924926;2271.342232;0.75
