Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1188.790925;69.843202;5.01
B-KAI-WETH-WEIGHTED;0x80CD37A62A8A58C4Cbf64003410c5cCC4d01519f;KAI;0x63e5dC7C071C1F18d44b69bc86f4c80F24851388;183.827333;4.051800;0.29
B-KAI-WETH-WEIGHTED;0x80CD37A62A8A58C4Cbf64003410c5cCC4d01519f;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;122.087918;13.255763;0.95
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;3116.412397;136.239106;9.77
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2826.803354;123.578369;8.87
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2437.533211;264.656522;18.99
50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1103.576316;119.821411;8.60
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2435.519651;264.437899;18.97
STG/USDC;0x15c84754c7445d0df6c613f1490ca07654347c1b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1412.058019;153.314984;11.00
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2254.073261;244.737256;17.56
