Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1761177600;base-WETH+superOETHb ;0x9da8420dbeebdfc4902b356017610259ef7eedd8;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;11784.182048;17857.238232;0.00
1761177600;scrvUSD+USDaf ;0x3e56ec9bd2992d9220ed615ceaec59613ccac730;sdCRV;0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5;3319.291389;3319.291389;0.00
1761177600;sonic-USDp+frxUSD ;0xf5a8d5c04d6b049a17a118503c7f3f4f39c20e47;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.067606;729.711277;7.38
1761177600;fraxtal-DKDEFI+BTCWIT… ;0x9972d7993d8c6d048ca78f067adc6808886067f5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.500870;5406.203600;54.65
1761177600;sonic-dUSD+frxUSD ;0x99001d209c6cb5fbb05cc6566eac07b2bca68e58;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.045185;487.713819;4.93
1761177600;fraxtal-frxUSD+dUSD ;0x05600c37d54a4f3cdc76e0867af1530becc332ca;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.039844;430.057911;4.35
1761177600;arbi-USD₮0+EYWA ;0xae0f794bc4cad74739354223b167dbd04a3ac6a5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.074311;802.084895;8.11
1761177600;arbi-lend-crvUSD;0xc1b06b52848fd69d4734983d923e0a0101111e21;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.048948;528.328043;5.34
1761177600;sonic-CrossCurve Stab… ;0xa58595992f7e80a83b0ea6bf1a88fb071489c183;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.046553;502.476695;5.08
1761177600;sonic-CrossCurve Stab… ;0xf7816fa0e0d2b56d799f45bca8d4bbe836a55422;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.046553;502.476695;5.08
1761177600;sonic-CrossCurve WETH… ;0x0bb2d151a7637c46052ddf9831c494c8788c22f3;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.046553;502.476695;5.08
