Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2183.793916;113.684796;6.13
kaiAURA-AURA;0x7a59aF3a8650Edc8ebE6d79162A2Aa97f2B98AAC;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;0.551457;0.105998;0.01
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1090.779151;209.662570;11.31
sUSDX/USDX;0x0d1b58fb1fc10f2160178de1eae2d520335ee372;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;113.259274;21.769971;1.17
ezETH/wstETH;0xcd41bc6dc6e9821c4c36848ff3397493e458a5d1;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;719.838489;138.362736;7.47
rETH/wETH BPT;0xf8a95653cc7ee59afa2304dcc518c431a15c292c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;227.998116;43.824335;2.36
RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;85.382042;16.411588;0.89
rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;693.439793;133.288548;7.19
ECLP-wstETH-WETH;0x6d060a785530cb13795b3c5a43320c462811d43b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;103.606125;19.914505;1.07
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;972.269304;186.883367;10.08
sAVAX-WAVAX-BPT;0x1e916950a659da9813ee34479bff04c732e03deb;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;122.638909;23.572864;1.27
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3196.009723;614.316482;33.15
50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;121.541901;23.362004;1.26
ECLP-stdeUSD-deUSD;0xa00db7d9c465e95e4aa814a9340b9a161364470a;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;103.068104;19.811090;1.07
wstETH-rETH-sfrxETH-BPT;0x0021e01b9fab840567a8291b864ff783894eabc6;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;156.561075;30.093165;1.62
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;812.805420;156.232243;8.43
sUSDe/USDC;0x84f7f5cd2218f31b750e7009bb6fd34e0b945dac;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;170.826333;32.835142;1.77
RDNT-WETH;0xf22bbdad6b3dd9314bdf97724df32b09ff95c216;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;359.716106;69.142322;3.73
