Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;817.142361;31.292697;4.00
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2234.996937;106.574364;13.62
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2914.393242;138.970931;17.76
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;583.958730;85.725138;10.96
sDOLA-DOLA BSP;0xcd19892916929f013930ed628547cc1f439b230e;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;44.870453;6.586982;0.84
50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;80.407907;11.803880;1.51
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;503.559952;73.922598;9.45
sUSDe/USDC;0x84f7f5cd2218f31b750e7009bb6fd34e0b945dac;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;84.087719;12.344077;1.58
STG/USDC;0x15c84754c7445d0df6c613f1490ca07654347c1b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;104.691648;15.368733;1.96
ECLP-wstETH-WETH;0x3aba56cec68987963566a9aa93bb7f7dd28de3f5;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;404.611741;59.397001;7.59
RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;188.657679;27.694946;3.54
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;221.701036;32.545711;4.16
weETH/wETH;0x2280b8c8b401ca54ebf15736b77e1d3bf4924a9d;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;447.638158;65.713279;8.40
ggAVAX-WAVAX-BPT;0xa86e8e8cfae8c9847fa9381d4631c13c7b3466bd;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;555.503397;81.547895;10.42
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;224.162854;32.907106;4.21
