Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
WETH+SPC ;0x46b17b13490fF4dcd435d5d06f9Bf8649e2911Aa;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;79.954468;500.345181;0.18
OGN+OETH ;0xbC1aB4dc01CC2592c79aE207c4B35a71502d51eE;OETH;0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3;0.086163;1261.084009;0.45
OUSD+pmUSD ;0x5E54eB89fb1bA7F735C96a45e6641b362009b228;pmUSD;0xC0c17dD08263C16f6b64E772fB9B723Bf1344DdF;140.060536;759.815666;0.27
evaUSDC+avUSD ;0x3285987Bbd0b695Ac48DC8571F519065B50aBA07;avUSD;0xf4c13D631450De6B12a19829E37c8e2826891dC4;215.527493;1352.827450;0.48
evaUSDC+avUSD ;0x3285987Bbd0b695Ac48DC8571F519065B50aBA07;evaUSDT;0x501eBf66d76A96D4FB26ccead42957653e16B8B8;189.305273;1162.814502;0.41
frxUSD+evaUSDT ;0x8F4e42343AF1CBF4f364cE448252d801E3f73937;evaUSDT;0x501eBf66d76A96D4FB26ccead42957653e16B8B8;60.962715;374.465687;0.13
frxUSD+evaUSDT ;0x8F4e42343AF1CBF4f364cE448252d801E3f73937;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;123.693734;359.321217;0.13
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;YB;0x01791F726B4103694969820be083196cC7c045fF;1140.755261;886.726131;0.31
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;283.448834;823.398054;0.29
USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;YB;0x01791F726B4103694969820be083196cC7c045fF;6453.438454;5016.354259;1.77
USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;YB;0x01791F726B4103694969820be083196cC7c045fF;5916.445469;4598.941577;1.63
pmUSD+frxUSD ;0x81d837437fD18736ffD3B5C9A5a2aA835c7637e7;pmUSD;0xC0c17dD08263C16f6b64E772fB9B723Bf1344DdF;19556.232792;106090.783743;37.52
pmUSD+frxUSD ;0x81d837437fD18736ffD3B5C9A5a2aA835c7637e7;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;2369.591723;6883.489995;2.43
msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;394.431708;1145.795156;0.41
msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1772.177988;11090.070864;3.92
ALCX+FRAXBP ;0xD5bE6A05B45aEd524730B6d1CC05F59b021f6c87;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;735.839982;2137.561126;0.76
stETH+frxETH ;0x821529Bb07c83803C9CC7763e5974386e9eFEdC7;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;5930.523122;17227.734288;6.09
alETH+frxETH ;0x415F30505368fa1dB82Feea02EB778be04e75907;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;467.802078;1358.930695;0.48
frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;2418.411051;7025.306559;2.48
frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;7047.904442;44104.915100;15.60
alUSD+frxUSD ;0xB069D59fDDFE8e2e6E624951e306D4FdC056fA82;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1129.440000;3280.940284;1.16
tmvUSDC+frxUSD ;0x5cE55D41D5E67F42Ad0283E7dB049f820f93Ee73;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1933.439050;5616.498501;1.99
srRoyUSDC+frxUSD ;0x0B0C8a6B70E7d8f5C3Cf0B68416247f24F5d6ccf;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1423.850463;4136.181066;1.46
frxUSD+scrvUSD ;0x326b6d1a26Fd04afAa349340022076b5a2eb0c7C;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;929.249776;2699.402380;0.95
iUSD+frxUSD ;0x2E099Fa795B7F7053672108F1a2a0bADeCF6B58D;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;456.463230;1325.992174;0.47
frxUSD+savUSD ;0x110E7B1Eb27761Cda33603aceAe0A950A7edC091;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;929.249776;2699.402380;0.95
fraxtal-frxUSD+FXB202… ;0x48100238c4a3cf44cfbf6c7693ed5c216881face;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1895.498441;5506.283816;1.95
fraxtal-frxUSD+FXB205… ;0x7ba1e40dae22847e6c521ba297d40ff1c5fd97dd;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1414.949541;4110.324539;1.45
