Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1730332800;;0x676106576004ef54b4bd39ce8d2b34069f86eb8f;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.078578;12.870575;0.84
1730332800;;0xcdd26eb5eb2ce0f203a84553853667ae69ca29ce;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.030667;168.816844;11.05
1730332800;Renzo - ezETH - 26DEC 2024;0xd8f12bcde578c653014f27379a6114f67f0e445f;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.132430;21.691238;1.42
1730937600;;0x2c71ead7ac9ae53d05f8664e77031d4f9eba064b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.064014;10.485020;0.69
1730937600;;0x36d3ca43ae7939645c306e26603ce16e39a89192;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.194712;31.892595;2.09
1730937600;;0x487e1cef7805cf0225dec3dd0f3044fe0fb70611;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;3.088940;505.949362;33.12
1730937600;;0x7e0209ab6fa3c7730603b68799bbe9327dab7e88;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.563596;92.313501;6.04
1730937600;Ethena - USDe - 26DEC 2024;0x8a49f2ac2730ba15ab7ea832edac7f6ba22289f8;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.183458;30.049251;1.97
1730937600;;0xcae62858db831272a03768f5844cbe1b40bb381f;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.131784;21.585446;1.41
1731542400;Ethena - sUSDe - 26DEC 2024;0xa0ab94debb3cc9a7ea77f3205ba4ab23276fed08;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.232266;38.043741;2.49
1731542400;;0xcdd26eb5eb2ce0f203a84553853667ae69ca29ce;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.958668;320.817688;21.00
1731542400;Mantle - cmETH - 13FEB 2025;0x0b923f8039ae827e963fcc1b48ab5b903d01925b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.037230;6.097992;0.40
1732147200;Ethena - sUSDe - 26DEC 2024;0xa0ab94debb3cc9a7ea77f3205ba4ab23276fed08;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.474686;77.750587;5.09
1732147200;;0xafdc922d0059147486cc1f0f32e3a2354b0d35cc;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.156078;189.358531;12.39
