Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1810.301982;4776.289718;2.62
WETH+SPC ;0x46b17b13490fF4dcd435d5d06f9Bf8649e2911Aa;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;73.209850;599.220739;0.33
WBTC+cbBTC+hemiBTC ;0xeCBcF829742987c0600e0ee1117a32d09451882E;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;333.104818;2726.454367;1.50
sdUSD+frxUSD ;0x1211B5cB09Ba1aDa8F11de757d5a13C5CA407162;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;249.931611;659.418041;0.36
sdUSD+frxUSD ;0x1211B5cB09Ba1aDa8F11de757d5a13C5CA407162;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;262.425515;262.425515;0.14
frxUSD+avUSD ;0x62cd06CDe87190Fe66AA808a9a09FEc7eDd1cF24;avUSD;0xf4c13D631450De6B12a19829E37c8e2826891dC4;136.515130;1113.064584;0.61
frxUSD+avUSD ;0x62cd06CDe87190Fe66AA808a9a09FEc7eDd1cF24;frxUSD;0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29;34.768011;263.607772;0.14
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;YB;0x01791F726B4103694969820be083196cC7c045fF;2541.557340;1347.244832;0.74
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;frxUSD;0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29;195.286449;1480.643402;0.81
USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;YB;0x01791F726B4103694969820be083196cC7c045fF;5892.793744;3123.689476;1.72
USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;YB;0x01791F726B4103694969820be083196cC7c045fF;5417.744091;2871.872143;1.58
fraxtal-frxETH+sfrxETH ;0xd1d981ddd0c9a0469e7d8cee877f83b5877d7260;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;654.107157;1725.792337;0.95
