Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2705.080152;143.856215;7.24
B-KAI-WETH-WEIGHTED;0x80CD37A62A8A58C4Cbf64003410c5cCC4d01519f;KAI;0x63e5dC7C071C1F18d44b69bc86f4c80F24851388;1662.228479;19.193351;0.97
B-kaiAURA-AURA-WEIGHTED;0x4fd03B8C15E70E6b3413E4D2ff3825a19746e78B;KAI;0x63e5dC7C071C1F18d44b69bc86f4c80F24851388;10.967790;0.126642;0.01
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;1809.795590;90.514804;4.55
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2117.691495;105.913856;5.33
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;947.442882;135.708786;6.83
sUSDX/USDX;0x0d1b58fb1fc10f2160178de1eae2d520335ee372;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;308.518263;44.191201;2.22
weETH/wETH;0xf22c4c0093a13c193a3162d5b50bc92a8ecb58ef;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;607.209163;86.974761;4.38
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;502.689363;72.003668;3.62
rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2246.848216;321.831584;16.19
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3774.261734;540.613568;27.20
ECLP-stdeUSD-deUSD;0xa00db7d9c465e95e4aa814a9340b9a161364470a;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;286.931689;41.099207;2.07
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1398.580920;200.328402;10.08
uniETH-WETH;0xe77d45b5de97ac7717e4ede6be16e3d805ff02a5;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;638.019980;91.388007;4.60
STG/USDC;0x15c84754c7445d0df6c613f1490ca07654347c1b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;237.576414;34.029710;1.71
ankrETH/wstETH;0xbf65b3fa6c208762ed74e82d4aefcddfd0323648;WETH;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.153870;59.527064;3.00
