Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
crvUSD+CJPY ;0xa5Dc66685bD13A0924505807c29F8C65dDa0d207;CJPY;0x1cfa5641c01406aB8AC350dEd7d735ec41298372;14210.365019;288.586369;0.10
WETH+CJPY ;0xC798130644b8962a357dfBe8BB30b19b681AA7D4;CJPY;0x1cfa5641c01406aB8AC350dEd7d735ec41298372;15757.781200;320.011545;0.11
OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OETH;0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3;0.024807;270.667325;0.09
OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;84.699415;295.153043;0.10
OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;324.615519;325.083357;0.11
ynETHx+WETH ;0x01A968C8C1909B264Ce59357c4098Dc674f8af09;YND;0x7159cc276D7d17Ab4b3bEb19959E1F39368a45Ba;158435.762150;674.041623;0.22
ynETHx+YND ;0x5c2f5DE79dad6Db83C14F68c4240D629aA4714aa;YND;0x7159cc276D7d17Ab4b3bEb19959E1F39368a45Ba;114680.056188;487.889415;0.16
YND+sdYND ;0x2BA46635Be14Ea6d3b27f0ed3C3881dC95AF8a13;YND;0x7159cc276D7d17Ab4b3bEb19959E1F39368a45Ba;53976.279177;229.634133;0.08
ynUSDx+USDC ;0x32D113F2Edf491CBf1947898A3c2A1e949DfbECd;YND;0x7159cc276D7d17Ab4b3bEb19959E1F39368a45Ba;120657.777778;513.320751;0.17
CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;3461.598798;6987.324186;2.33
USDFI+frxUSD ;0x0148aC2d0FfABb7634ffac5e7B770A34773E92Ed;USDFI;0xa0ED3359902EfF692e5b8167038133a73D641909;130.288749;463.239557;0.15
USDFI+frxUSD ;0x0148aC2d0FfABb7634ffac5e7B770A34773E92Ed;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;152.279281;429.687090;0.14
OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;7676.852747;7687.916676;2.56
OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;564.659420;565.473211;0.19
scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;ASF;0x59a529070fBb61e6D6c91f952CcB7f35c34Cf8Aa;631.065185;239.968770;0.08
scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;opASF;0x7fE24F1A024D33506966CB7CA48Bab8c65fB632d;631.065185;98.679373;0.03
USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;ASF;0x59a529070fBb61e6D6c91f952CcB7f35c34Cf8Aa;923.220887;351.063861;0.12
USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;opASF;0x7fE24F1A024D33506966CB7CA48Bab8c65fB632d;3692.883549;577.454501;0.19
USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;216.772264;611.667212;0.20
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;38720294.826594;37545.185638;12.49
frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2379.931804;8468.905691;2.82
frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1257.397185;3548.002938;1.18
