Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1762992000;sonic-USDp+frxUSD ;0xf5a8d5c04d6b049a17a118503c7f3f4f39c20e47;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.037479;444.714700;2.97
1762992000;fraxtal-frxUSD+dUSD ;0x05600c37d54a4f3cdc76e0867af1530becc332ca;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.043563;516.906314;3.46
1762992000;uniBTC+brBTC ;0xaa7fb75ac4a0729fb45c3ad165505b435973e812;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.292346;3468.911993;23.19
1762992000;etherlink-USDC+USDT ;0x7427969f795e2f53b0fbeb12b0c3ea8ee7ce29b0;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.157816;1872.613736;12.52
1762992000;arbi-USD₮0+EYWA ;0xae0f794bc4cad74739354223b167dbd04a3ac6a5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.214402;2544.046685;17.01
1762992000;arbi-lend-crvUSD;0xc1b06b52848fd69d4734983d923e0a0101111e21;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.124801;1480.862996;9.90
1762992000;sonic-CrossCurve Stab… ;0xa58595992f7e80a83b0ea6bf1a88fb071489c183;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.160002;1898.542302;12.69
1762992000;sonic-CrossCurve Stab… ;0xf7816fa0e0d2b56d799f45bca8d4bbe836a55422;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.124801;1480.862996;9.90
1762992000;sonic-CrossCurve WETH… ;0x0bb2d151a7637c46052ddf9831c494c8788c22f3;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.105601;1253.037919;8.38
1762992000;base-WETH+superOETHb ;0x9da8420dbeebdfc4902b356017610259ef7eedd8;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;739.117073;1174.043199;0.00
