Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1840.726500;113.363472;7.95
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;3918.334401;213.914387;15.01
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;4511.801297;246.313640;17.28
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;169.039336;37.323399;2.62
rETH/wETH BPT;0xf8a95653cc7ee59afa2304dcc518c431a15c292c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;585.334371;129.240144;9.07
RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;87.508922;19.321718;1.36
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;61.754218;13.635154;0.96
rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;79.715594;17.600974;1.23
20WETH-80IMO;0x5b5bad6a124c5f45b4289908ba15ff0047928648;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;83.275213;18.386927;1.29
tETH/wstETH;0xf697535848b535900c76f70f1e36ec3985d27862;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;384.293877;84.850982;5.95
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;624.470357;137.881257;9.67
wstETH-rETH-sfrxETH-BPT;0x0021e01b9fab840567a8291b864ff783894eabc6;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;23.748256;5.243547;0.37
ezETH-WETH-BPT;0xa8b309a75f0d64ed632d45a003c68a30e59a1d8b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;187.784258;41.462224;2.91
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;485.896040;107.284447;7.53
20WETH-80ALCX;0x183d73da7adc5011ec3c46e33bb50271e59ec976;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;263.669202;58.217401;4.08
Aave USDC-Aave GHO;0x1da19f38eb6f2c22199dc0848118b26095c29aed;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;128.413514;28.353334;1.99
osETH-waWETH;0x70a1c01902dab7a45dca1098ca76a8314dd8adba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;647.194684;142.898723;10.03
Aave Lido wETH-wstETH;0x4b891340b51889f438a03dc0e8aaafb0bc89e7a6;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;45.484161;10.042772;0.70
