Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1760572800;scrvUSD+USDaf ;0x3e56ec9bd2992d9220ed615ceaec59613ccac730;sdCRV;0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5;1677.960000;1677.960000;0.00
1760572800;sonic-USDp+frxUSD ;0xf5a8d5c04d6b049a17a118503c7f3f4f39c20e47;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.070183;738.049143;7.55
1760572800;sonic-dUSD+frxUSD ;0x99001d209c6cb5fbb05cc6566eac07b2bca68e58;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.043287;455.209230;4.65
1760572800;fraxtal-frxUSD+dUSD ;0x05600c37d54a4f3cdc76e0867af1530becc332ca;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.041353;434.871008;4.45
1760572800;fraxtal-DKDEFI+BTCWIT… ;0x9972d7993d8c6d048ca78f067adc6808886067f5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.533117;5606.309413;57.31
1760572800;arbi-USD₮0+EYWA ;0xae0f794bc4cad74739354223b167dbd04a3ac6a5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.068461;719.944258;7.36
1760572800;arbi-lend-crvUSD;0xc1b06b52848fd69d4734983d923e0a0101111e21;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.045101;474.287109;4.85
1760572800;sonic-CrossCurve Stab… ;0xa58595992f7e80a83b0ea6bf1a88fb071489c183;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.042894;451.080010;4.61
1760572800;sonic-CrossCurve Stab… ;0xf7816fa0e0d2b56d799f45bca8d4bbe836a55422;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.042894;451.080010;4.61
1760572800;sonic-CrossCurve WETH… ;0x0bb2d151a7637c46052ddf9831c494c8788c22f3;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.042894;451.080010;4.61
1760572800;reUSD+scrvUSD ;0xaf01d68714e7ea67f43f08b5947e367126b889b1;sdCRV;0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5;9543.130000;9543.130000;0.00
1760572800;WETH+RSUP ;0x09f62a6777032329c0d49f1fd4fbe9b3468cda56;sdCRV;0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5;2172.500000;2172.500000;0.00
1760572800;reUSD+fxUSD ;0xf84657ca6db485ea38c63ca96dc396c2b3c6fdcc;sdCRV;0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5;609.190258;609.190258;0.00
1760572800;lend-crvUSD;0x29e9975561fad3a7988ca96361ab5c5317cb32af;sdCRV;0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5;2110.430000;2110.430000;0.00
