Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1760572800;wstUSDN - 18DEC2025;0x75636D1cF056D765B269E7cBACF4E0EA57300507;SDEX;0x5DE8ab7E27f6E7A1fFf3E5B337584Aa43961BEeF;218737.085978;252.10575;45.9
1760572800;fxSAVE - 30OCT2025;0x9bc2fb257e00468fE921635fe5a73271F385d0EB;fxUSD;0x085780639CC2cACd35E474e71f4d000e2405d8f6;195.672457;64.8115;11.8
1760572800;fGHO - 18DEC2025;0x1821eC9c2D2C13f6b89D21301B93BD8D6667712b;GHO;0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f;489.228075;158.73325;28.9
1760572800;sreUSD - 18DEC2025;0xE8cFD40995720F69dC5aE941c1166f9d4b5e40E2;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;402.622388;73.5995;13.4
