Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
OHM+FRAXBP ;0x06f691180F643B35E3644a2296a4097E1f577d0d;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;299.713122;1325.479619;0.56
CVX+clevCVX ;0x7970489a543FB237ABab63d62524d8A5CE165B86;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;312.209419;1908.874520;0.81
CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;MAV;0x7448c7456a97769F6cD04F1E83A4a23cCdC46aBD;38.510070;8.486596;0.00
WETH+CVG ;0x16A3a047fC1D388d5846a73ACDb475b11228c299;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;239495.337063;0.000000;0.00
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;537.558856;2377.351054;1.01
DOLA+deUSD ;0xa48A3c91b062ca06Fd0d0569695432EB066f8c7E;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;227.569977;21528.404316;9.16
ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;52278.932977;10078.207992;4.29
sDOLA+alUSD ;0x19f9266f349158b54a6D95dCe79297DF670f7F14;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;463.026497;14651.093996;6.24
FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;138.204677;611.209415;0.26
alETH+pxETH ;0x4C5a449c6B81b800938EFCCDB41970e9CF9eC478;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;48.558331;1536.483727;0.65
DOLA+scrvUSD ;0xd51E1Eee15eF7dc924AAA8B82ff2D2E73408F58c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;24.406483;2308.883774;0.98
GHO+USR ;0xc372CCdD24Bb0753CEB78bBaC4D24EB7dE4aBE4e;GHO;0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f;10096.475344;28332.262310;12.06
ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;SD;0x30D20208d987713f46DFD34EF128Bb16C404D10f;2109.493309;4076.624906;1.74
CVX1+cvgCVX ;0xeE624fCbb0C197E41ffc58999e6D35b9B893533E;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;387.857059;1046.777885;0.45
DOLA+sUSDe ;0x8f5e52BE9B7BDe850BA13e40284F63f14677058f;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;108.791694;10291.830252;4.38
DOLA+sUSDS ;0x8B0aBcFC78a5c14520682FCD76A0E52B71126079;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;89.676765;8483.534030;3.61
SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;139.683286;376.987789;0.16
crvUSD+CJPY ;0xa5Dc66685bD13A0924505807c29F8C65dDa0d207;CJPY;0x1cfa5641c01406aB8AC350dEd7d735ec41298372;20333.316191;296.635255;0.13
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;35110066.155536;69050.471346;29.40
GHO+cbBTC+WETH ;0x1E4B83f6bFE9dbeB6d5b92a5237E5c18a44176f4;GHO;0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f;3692.156419;10360.758641;4.41
sUSD+USDe ;0x5Dd3e384621e00a9fe1868c257c03FA78AE24e47;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;6.084535;37029.266174;15.76
arbi-alXAI+XAI ;0x0b8750500484629c213437d70001e862685CE2D0;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.029725;6266.699858;2.67
arbi-USD₮0+EYWA ;0xae0f794Bc4Cad74739354223b167dbD04A3Ac6A5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.486127;2958.471938;1.26
