Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;478.216827;17.003658;2.22
20GYD-80D2D;0xBC5E2f2945Ff4a6568C4DBD3aA15D9e8FfDF0125;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;734.989187;100.568701;13.13
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;1064.565194;59.436367;7.76
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2956.811270;165.083475;21.56
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1243.505948;170.149140;22.22
sDOLA-DOLA BSP;0xcd19892916929f013930ed628547cc1f439b230e;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;130.019906;17.790647;2.32
weETH/ezETH/rswETH;0x253ed65fff980aee7e94a0dc57be304426048b35;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;100.809551;13.793789;1.80
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;447.707551;61.259904;8.00
RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;619.810768;84.808818;11.07
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;145.739510;19.941563;2.60
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;409.221780;55.993889;7.31
