Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;69.662221;293.134125;0.17
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;484.374085;2038.214852;1.18
OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;21702.669385;2466.883377;1.42
OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OETH;0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3;0.039433;158.770299;0.09
OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;71.861968;122.808466;0.07
ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;8742.430850;12109.215314;6.98
alETH+pxETH ;0x4C5a449c6B81b800938EFCCDB41970e9CF9eC478;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;102.338011;1865.900790;1.08
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;28101838.472918;30221.455899;17.43
USDC+USDf ;0x156527deF9a2AB4F54C849575f23dC4BB439d9d9;USDf;0xFa2B947eEc368f42195f24F36d2aF29f7c24CeC2;4881.233299;8409.709617;4.85
WETH+RSUP ;0x09F62a6777032329C0d49F1FD4fBe9b3468CDa56;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;1982.690866;8635.912812;4.98
reUSD+sDOLA ;0xCB25249bFA8CdB6012a75070E5C2885151368Bef;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;1851.328840;8063.745449;4.65
reUSD+scrvUSD ;0xaF01d68714E7eA67f43f08b5947e367126B889b1;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;7048.037798;30698.804827;17.70
reUSD+sfrxUSD ;0x5C0B03914f68F2717d779a0211fd98C2CC45a4dD;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;984.134978;4286.550171;2.47
CVX+clevCVX ;0x7970489a543FB237ABab63d62524d8A5CE165B86;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;345.681090;2029.602977;1.17
CVX1+cvgCVX ;0xeE624fCbb0C197E41ffc58999e6D35b9B893533E;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;199.180623;341.686610;0.20
sUSD+sUSDe ;0x411387Be45F5c001159f3d76e26Fe7D200e5Dc71;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;12228.364854;21996.758215;12.68
zunETH+pxETH ;0xf792934842e86f964bDF19A439797a6e3c9fE17B;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;59364.089467;510.986996;0.29
ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;SD;0x30D20208d987713f46DFD34EF128Bb16C404D10f;4641.300713;4221.496178;2.43
DOLA+sUSDe ;0x8f5e52BE9B7BDe850BA13e40284F63f14677058f;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;206.243808;10694.337421;6.17
DOLA+deUSD ;0xa48A3c91b062ca06Fd0d0569695432EB066f8c7E;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;125.389553;6501.810660;3.75
msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2223.269574;3999.285583;2.31
arbi-USD₮0+EYWA ;0xae0f794bc4cad74739354223b167dbd04a3ac6a5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.531088;2365.870190;1.36
arbi-USDC+EURe ;0x576673a39cca0f0e4333ac0617638acebf15536e;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.693736;3090.426475;1.78
base-WETH+superOETHb ;0x9da8420dbeebdfc4902b356017610259ef7eedd8;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.860221;8286.839777;4.78
