Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
ethereum-sw-WUSDN(USDN)-01/18/2026;0x586032790165EC0b0562d2fD02055E6B2E729409;SDEX;0xFd4330b0312fdEEC6d4225075b82E00493FF2e3f;59016.481753;19479.724886;18.31
ethereum-yvCurve-GHO-USR(GHOUSR)-01/18/2026;0xAc3f886b4f965d6d3510E1093769f3860F98e8F0;GHO;0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee;168.219182;21945.325496;20.63
base-yvBal-GHO-USR(Aave GHO-USR)-01/18/2026;0x96F93F632DA15d425a030Ae0E06A43E4947607FF;GHO;0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee;165.988222;21654.281827;20.36
ethereum-sw-stkGHO(GHO)-01/31/2026;0xFdA98290209F6747Fb24078CEf8D3088b0C2801F;GHO;0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee;331.807327;43286.501039;40.70
