Gauge Name;Pool Address;Reward Token;Reward Address;Reward Amount;
ethereum-slvlUSD-04/13/2025;0xAd6Cd1Aceb6E919E4C4918503C22a3F531cf8276;WETH;0x4200000000000000000000000000000000000006;13078608233078946;
ethereum-ynETHx-02/04/2026;0x81D461e0162Da7a470b882f39c4e1A97b9244aED;WETH;0x4200000000000000000000000000000000000006;15183651096646237;
ethereum-yvCurve-GHO-USR-08/07/2025;0xB01C2629506ba4f89cbe8Dd823974eC6FDCAD1e1;GHO;0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee;567770829857406371083;
ethereum-yvCurve-GHO-USR-08/07/2025;0xB01C2629506ba4f89cbe8Dd823974eC6FDCAD1e1;WETH;0x4200000000000000000000000000000000000006;50254051075582826;
ethereum-sw-USR-04/30/2025;0x4ce726879557a0B78D974A6F5d95ac4E2E5FD4F5;WETH;0x4200000000000000000000000000000000000006;42924752682253572;
ethereum-wstUSR-06/26/2025;0x16D050778B6599ce94993d2Ff83F8dA7136421A9;WETH;0x4200000000000000000000000000000000000006;20339377413670418;
