Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1750896000;asdCRV - 18DEC2025;0x2f8159644f045a388c1fc954e795202dc1d34308;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;15.976234;7.46
1750896000;;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.378944;0.18
1750896000;;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;67.495022;31.54
1751500800;asdCRV - 18DEC2025;0x2f8159644f045a388c1fc954e795202dc1d34308;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;14.858552;6.94
1751500800;;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;3.192153;1.49
1751500800;;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;42.246920;19.74
1752105600;asdCRV - 18DEC2025;0x2f8159644f045a388c1fc954e795202dc1d34308;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;13.978848;6.53
1752105600;;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;1.612925;0.75
1752105600;;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;28.410092;13.27
1752105600;;0x0651c3f8ba59e312529d9a92fcebd8bb159cbaed;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.553070;0.26
1752710400;asdCRV - 18DEC2025;0x2f8159644f045a388c1fc954e795202dc1d34308;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;2.526832;1.18
1752710400;uniBTC - 18DEC2025;0x4c60ab7ce24d4d7268317f44b6dc3d6530864e86;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;4.281935;2.00
1752710400;;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;5.834245;2.73
1752710400;;0x541f098898390bbcdd11f00da30d5ad17ca74647;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.054793;0.03
1753315200;asdCRV - 18DEC2025;0x2f8159644f045a388c1fc954e795202dc1d34308;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;3.795750;1.77
1753315200;;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.159010;0.07
1753315200;;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;1.087168;0.51
1753315200;;0xd4f6592de90024e541187527d7f1de83f6cb6a52;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;7.583243;3.54
