Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;59.932852;438.040608;0.23
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;129.390609;945.697375;0.50
OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;6953.985224;13069.211983;6.96
WETH+SDT ;0xB84637aB9Be835580821A67823f414FFd0bbf625;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2036.496927;3827.360742;2.04
OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;8218.139601;15445.044114;8.22
USDC+USDf ;0x156527deF9a2AB4F54C849575f23dC4BB439d9d9;USDf;0xFa2B947eEc368f42195f24F36d2aF29f7c24CeC2;22329.289886;41426.685414;22.06
USDC+lvlUSD ;0x60483b4792A17c980A275449caF848084231543C;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4776.232342;9000.028089;4.79
deUSD+USDC ;0x4C1533350dfAaE6c55604160A5F70aD84A108b48;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;726.815991;1369.565772;0.73
sdeUSD+deUSD ;0xC3328b4c7c87cC0682120528E9D358274580b1da;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2005.166206;3778.407516;2.01
CVX1+cvgCVX ;0xeE624fCbb0C197E41ffc58999e6D35b9B893533E;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;373.679671;705.970781;0.38
SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;84.137595;158.956155;0.08
msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;718.029767;1353.009571;0.72
msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;535.709939;1009.457697;0.54
reUSD+scrvUSD ;0xaF01d68714E7eA67f43f08b5947e367126B889b1;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;405.439411;1217.259350;0.65
reUSD+sDOLA ;0xCB25249bFA8CdB6012a75070E5C2885151368Bef;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;1034.154427;3104.863787;1.65
reUSD+fxUSD ;0xf84657ca6Db485EA38c63ca96dc396c2b3c6fdcC;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;253.192532;760.165312;0.40
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;2980448.564262;2992.340725;1.59
alETH+pxETH ;0x4C5a449c6B81b800938EFCCDB41970e9CF9eC478;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;190.400662;3394.150465;1.81
CVX+clevCVX ;0x7970489a543FB237ABab63d62524d8A5CE165B86;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;199.462597;1530.702521;0.82
DOLA+deUSD ;0xa48A3c91b062ca06Fd0d0569695432EB066f8c7E;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;21.240617;1587.967419;0.85
sUSD+sUSDe ;0x411387Be45F5c001159f3d76e26Fe7D200e5Dc71;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;19471.771254;36691.365847;19.54
ZCHF+USDT ;0x54f14B461b30673c203b626bF0d395a7245B5152;ZCHF;0xB58E61C3098d85632Df34EecfB899A1Ed80921cB;4759.250182;11244.555991;5.99
tacBTC+cbBTC+FBTC ;0xc05d9A1b8CabBDD8551e7c292ffE2C06466c9383;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;8731.928968;16453.890924;8.76
WETH+tacETH ;0x92219862F9F40fe27444e45a9554E824e8556A62;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4326.772702;8153.094964;4.34
USDT+tacUSD ;0xf5456dE3a08fA12253153414FBEBAaE63e0C7884;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4323.639630;8147.191202;4.34
