Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2385.716131;148.219776;6.94
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;1844.353506;87.839725;4.11
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2957.607722;140.859899;6.59
Aave USDC-Aave GHO;0x1da19f38eb6f2c22199dc0848118b26095c29aed;GHO;0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f;118.570685;26.077072;1.22
sUSDX/USDX;0x0d1b58fb1fc10f2160178de1eae2d520335ee372;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;56.637479;12.461820;0.58
ezETH/wstETH;0xcd41bc6dc6e9821c4c36848ff3397493e458a5d1;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;526.702222;115.889135;5.42
rETH/wETH BPT;0xf8a95653cc7ee59afa2304dcc518c431a15c292c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;191.950774;42.234508;1.98
sAVAX-WAVAX-BPT;0x1e916950a659da9813ee34479bff04c732e03deb;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;374.089530;82.310099;3.85
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;41.481016;9.126977;0.43
20WETH-80IMO;0x5b5bad6a124c5f45b4289908ba15ff0047928648;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;475.961739;104.724818;4.90
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;863.529886;190.000588;8.89
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;267.354242;58.825368;2.75
ETHx/wstETH;0xac08fde28aa2d123b61a5db3074caf72760ffeeb;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;45.835821;10.085155;0.47
Aave GHO/USDT/USDC;0x9b237fa1958e3022464343137738926d38815801;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;588.571197;129.502030;6.06
yUSD-AaveUSDC;0x9172ad6a79cd6a25f60b1312262ec51219e05f6d;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;522.519464;114.968812;5.38
Aave USDC-Aave GHO;0x1da19f38eb6f2c22199dc0848118b26095c29aed;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;402.284185;88.513707;4.14
waWstETH-waWETH;0xfd151734ffc9a4a55c50fed4b66c15b06bbb390b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;60.145002;13.233573;0.62
aGNO/sDAI;0x5c36197a631649441649028110fa503a3be00162;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;596.386527;131.221620;6.14
B-csUSDC-csUSDL;0x5bbaed1fadc08c5fb3e4ae3c8848777e2da77103;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;251.705575;55.382226;2.59
osETH-waWETH;0x70a1c01902dab7a45dca1098ca76a8314dd8adba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;722.033116;158.867364;7.44
Aave PyUSD-Lido GHO;0x6c0a4550c575c917435f228d36939125a437a98b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;183.117823;40.291013;1.89
Aave GHO/USDT/USDC;0x9fdd52efeb601e4bc78b89c6490505b8ac637e9f;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1348.500515;296.707612;13.89
Aave Lido wETH-wstETH;0x4b891340b51889f438a03dc0e8aaafb0bc89e7a6;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;360.738700;79.372546;3.71
