Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1757548800;base-WETH+superOETHb ;0x9da8420dbeebdfc4902b356017610259ef7eedd8;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.955428;9619.166077;34.52
1757548800;fraxtal-sdUSD+sfrxUSD ;0x4ec899e59cb5595d515b281a549a730e79e1b671;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.025953;261.288970;0.94
1757548800;sonic-dUSD+frxUSD ;0x99001d209c6cb5fbb05cc6566eac07b2bca68e58;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.048689;490.193606;1.76
1757548800;sonic-sdUSD+wstkscUSD ;0x175ffddd16515a64d46415dd7e935e4b4fa7d710;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.032148;323.658792;1.16
1757548800;sonic-CrossCurve Stab… ;0x9c8e4bc051beff9894cd0f368f2b51618f663d2b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.059958;603.654296;2.17
1757548800;arbi-USD₮0+EYWA ;0xae0f794bc4cad74739354223b167dbd04a3ac6a5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.202741;2041.181377;7.33
1757548800;sonic-CrossCurve Stab… ;0xa58595992f7e80a83b0ea6bf1a88fb071489c183;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.093062;936.935714;3.36
1757548800;sonic-CrossCurve Stab… ;0xf7816fa0e0d2b56d799f45bca8d4bbe836a55422;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.093062;936.935714;3.36
1757548800;taiko-sxfrxETH_s+WETH ;0xf7364d6351cfdf42b711ba982dd43a74912ab094;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.178801;1800.151682;6.46
1757548800;taiko-sxfrxUSD_s+USDC ;0xc7eede6fbc07522c2b0c288905d79e397edf2529;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.096385;970.397704;3.48
1757548800;arbi-crvUSD+WETH+GMAC ;0xda9a503e67a075af2c3ea840256b02891535471a;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.397177;3998.744664;14.35
1757548800;uniETH+frxETH ;0x86611888764d7f1787aaf9697894ab0f78aa616b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.123310;1241.470728;4.46
1757548800;uniBTC+frxUSD ;0x51d8cc735f933a6cfa3907dffe4b72021d785450;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.046488;468.039113;1.68
1757548800;uniBTC+brBTC ;0xaa7fb75ac4a0729fb45c3ad165505b435973e812;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.149256;1502.691047;5.39
1757548800;WBTC+uniBTC ;0xf73aaf236ffd467d2cc544055ca3559a0f7cd92c;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.265130;2669.301554;9.58
