Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;47.700032;268.070927;0.13
fraxtal-sdUSD+sfrxUSD ;0x4ec899e59cb5595d515b281a549a730e79e1b671;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;50.958021;286.380603;0.14
sonic-dUSD+frxUSD ;0x99001d209c6cb5fbb05cc6566eac07b2bca68e58;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;86.026320;483.462051;0.24
OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;14658.573172;24315.295218;11.95
CVX+afCVX ;0x9755e37A291a37d8a0AB0828699A59b445477514;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;204.153212;1496.095295;0.74
scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;ASF;0x59a529070fBb61e6D6c91f952CcB7f35c34Cf8Aa;8974.762567;15690.112611;7.71
scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;USDaf;0x9Cf12ccd6020b6888e4D4C4e4c7AcA33c1eB91f8;1484.045840;2883.963042;1.42
WETH+ASF ;0x1a38A26f1EB658f0CAef3A5A722e56d44511279B;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;812.318818;1347.455284;0.66
deUSD+USDC ;0x4C1533350dfAaE6c55604160A5F70aD84A108b48;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;725.666767;1477.566832;0.73
deUSD+USDT ;0x3325055A7E27Cf774545B9E8C8C80a7a8cBC6400;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;923.575886;1880.539606;0.92
sdeUSD+deUSD ;0xC3328b4c7c87cC0682120528E9D358274580b1da;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;463.361862;943.474539;0.46
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;27674251.154667;27340.868260;13.44
reUSD+scrvUSD ;0xaF01d68714E7eA67f43f08b5947e367126B889b1;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;8806.258859;16374.401008;8.05
reUSD+sfrxUSD ;0x5C0B03914f68F2717d779a0211fd98C2CC45a4dD;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;408.248959;759.100120;0.37
