Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1012.774658;56.933613;3.92
B-KAI-WETH-WEIGHTED;0x80CD37A62A8A58C4Cbf64003410c5cCC4d01519f;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;119.721746;13.332776;0.92
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;3126.169336;159.290829;10.97
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2935.910730;149.596393;10.30
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2167.029446;241.330574;16.62
50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;961.552731;107.083027;7.37
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2165.741753;241.187171;16.61
STG/USDC;0x15c84754c7445d0df6c613f1490ca07654347c1b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1231.309472;137.124404;9.44
ECLP-WETH-USDC;0xe01347229d681c69f459176a042268cf981dfaa4;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1108.673855;123.467126;8.50
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2002.271231;222.982326;15.35
