Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
arbi-alXAI+XAI ;0x0b8750500484629c213437d70001e862685CE2D0;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.924528;5914.541400;78.14
ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1336.034136;1654.158852;21.86
