Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2072.392651;104.265964;6.33
B-kaiAURA-AURA-WEIGHTED;0x4fd03B8C15E70E6b3413E4D2ff3825a19746e78B;KAI;0x63e5dC7C071C1F18d44b69bc86f4c80F24851388;15.012854;0.063058;0.00
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1116.412403;182.821008;11.10
sUSDX/USDX;0x0d1b58fb1fc10f2160178de1eae2d520335ee372;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;115.958468;18.989080;1.15
ezETH/wstETH;0xcd41bc6dc6e9821c4c36848ff3397493e458a5d1;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;736.255157;120.567373;7.32
rETH/wETH BPT;0xf8a95653cc7ee59afa2304dcc518c431a15c292c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;233.352558;38.213253;2.32
RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;87.400860;14.312555;0.87
rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;709.867353;116.246169;7.06
ECLP-wstETH-WETH;0x6d060a785530cb13795b3c5a43320c462811d43b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;104.486860;17.110517;1.04
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;995.133473;162.960663;9.90
sAVAX-WAVAX-BPT;0x1e916950a659da9813ee34479bff04c732e03deb;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;125.887251;20.614993;1.25
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3368.887898;551.680975;33.50
50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;124.389532;20.369730;1.24
ECLP-stdeUSD-deUSD;0xa00db7d9c465e95e4aa814a9340b9a161364470a;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;107.718332;17.639695;1.07
wstETH-rETH-sfrxETH-BPT;0x0021e01b9fab840567a8291b864ff783894eabc6;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;161.199549;26.397650;1.60
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;853.713312;139.802038;8.49
sUSDe/USDC;0x84f7f5cd2218f31b750e7009bb6fd34e0b945dac;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;177.776782;29.112298;1.77
RDNT-WETH;0xf22bbdad6b3dd9314bdf97724df32b09ff95c216;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;400.223156;65.539581;3.98
