Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2774.923338;139.699225;7.62
B-KAI-WETH-WEIGHTED;0x80CD37A62A8A58C4Cbf64003410c5cCC4d01519f;KAI;0x63e5dC7C071C1F18d44b69bc86f4c80F24851388;2428.948205;14.007095;0.76
B-kaiAURA-AURA-WEIGHTED;0x4fd03B8C15E70E6b3413E4D2ff3825a19746e78B;KAI;0x63e5dC7C071C1F18d44b69bc86f4c80F24851388;16.013711;0.092347;0.01
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;1812.919220;84.556861;4.61
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xc0c293ce456ff0ed870add98a0828dd4d2903dbf;2037.558314;95.034315;5.18
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;944.724739;129.424921;7.06
sUSDX/USDX;0x0d1b58fb1fc10f2160178de1eae2d520335ee372;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;307.607143;42.141407;2.30
weETH/wETH;0xf22c4c0093a13c193a3162d5b50bc92a8ecb58ef;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;618.016274;84.666680;4.62
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;500.679573;68.591846;3.74
rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2238.088821;306.612557;16.72
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3762.936583;515.512878;28.11
ECLP-stdeUSD-deUSD;0xa00db7d9c465e95e4aa814a9340b9a161364470a;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;285.579895;39.123730;2.13
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1393.555346;190.913589;10.41
uniETH-WETH;0xe77d45b5de97ac7717e4ede6be16e3d805ff02a5;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;665.545977;91.178130;4.97
STG/USDC;0x15c84754c7445d0df6c613f1490ca07654347c1b;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;236.750138;32.434175;1.77
