Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
MUSD+crv2pool ;0x7D6b0D7e8F5E78c0890F9e512eD70F57fd225cac;MUSD;0xdD468A1DDc392dcdbEf6db6e34E89AA338F9F186;2557.934685;14968.360392;5.03
YB+sdYB ;0x978bA3517D1f0fFd8758b2E0D2187E7F63342421;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;608.751185;682.413983;0.23
WBTC+cbBTC+hemiBTC ;0xeCBcF829742987c0600e0ee1117a32d09451882E;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;5114.954356;25891.613777;8.70
ynRWAx+ynUSDx ;0xb341f2d7e56524B52E3F7989A2E59366e1e5F18F;ynRWAx;0x01Ba69727E2860b37bc1a2bd56999c1aFb4C15D8;1765.233706;10605.806218;3.56
SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;88.881306;498.417060;0.17
CVX1+cvgCVX ;0xeE624fCbb0C197E41ffc58999e6D35b9B893533E;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;339.282992;1902.587148;0.64
OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;132866.144265;18929.656532;6.36
OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;8287.670755;1180.757985;0.40
frxUSD+OUSD ;0x928961d0C4F6E8C683bd5695527D060f18d7d60b;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;14899.213181;2122.715231;0.71
frxUSD+OUSD ;0x928961d0C4F6E8C683bd5695527D060f18d7d60b;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;693.868502;2967.776620;1.00
OETH+ARM-WETH-stETH ;0xFcaDecfc207e3329a38821E5B04f88029cc4fa62;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;15042.353929;2143.108727;0.72
OETH+ARM-WETH-stETH ;0xFcaDecfc207e3329a38821E5B04f88029cc4fa62;OETH;0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3;0.018245;247.758245;0.08
reUSD+scrvUSD ;0xaF01d68714E7eA67f43f08b5947e367126B889b1;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;6440.823411;9214.537329;3.10
WBTC+uniBTC ;0xF73AAf236ffD467d2CC544055CA3559A0F7CD92C;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2961.910495;2961.910495;1.00
msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;362.807446;1551.780274;0.52
msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1742.621418;8821.052462;2.96
alUSD+FRAXBP ;0x740BA8aa0052E07b925908B380248cb03f3DE5cB;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1675.682913;7167.139817;2.41
ALCX+FRAXBP ;0xD5bE6A05B45aEd524730B6d1CC05F59b021f6c87;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;111.774101;478.074105;0.16
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1944.329131;8316.178811;2.79
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;YB;0x01791F726B4103694969820be083196cC7c045fF;6497.010477;7356.679292;2.47
frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;569.775542;2437.012960;0.82
frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4567.954643;23122.731726;7.77
USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;192.865010;824.911732;0.28
USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;ASF;0x59a529070fBb61e6D6c91f952CcB7f35c34Cf8Aa;1475.255049;441.809229;0.15
USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;opASF;0x7fE24F1A024D33506966CB7CA48Bab8c65fB632d;4917.516831;481.622250;0.16
fraxtal-frxUSD+FXB202… ;0x48100238c4a3cf44cfbf6c7693ed5c216881face;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;2389.282497;10219.309148;3.43
fraxtal-lend-crvUSD;0x541f57ab2032a042ce6b02fd435347fbae1f6d0a;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;445.151492;1903.977750;0.64
fraxtal-frxUSD+sUSDe ;0x59005665c5060d3abee291a21de0375cf1bbed03;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;463.320941;1981.691128;0.67
fraxtal-scrvUSD+sfrxU… ;0x660622adba5339e62d800be440d6d0c8c1838559;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;336.134800;1437.697485;0.48
fraxtal-frxUSD+FXB202… ;0x7506a3e213c362b9e21895c2bd930df454d46573;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;708.608497;3030.821724;1.02
fraxtal-frxUSD+FXB205… ;0x7ba1e40dae22847e6c521ba297d40ff1c5fd97dd;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1426.301719;6100.500138;2.05
fraxtal-frxUSD+USDe ;0x86a79cee2734e5357ff6b5495c4a30915921223a;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;463.320941;1981.691128;0.67
fraxtal-frxUSD+frxETH… ;0x8882eb84d0c4894753c0450f2d514e39883c0c82;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;796.578021;3407.080185;1.14
