Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
FLE FRAX/FXS [Fraxtal];0x83Dc6775c1B0fc7AaA46680D78B04b4a3d4f5650;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;30.836865;31.002096;14.08
Morpho Re7FRAX;0xE1e697Fd7EC9b3675808Ba8Ad508fD51cac756a3;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;50.278129;50.547532;22.96
Convex stkcvxfrxETHrETH;0x719505cB97DF15565255eb1bDe65586271dB873C;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;137.819612;138.558085;62.95
