Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1740614400;asdCRV - 26JUN2025;0x4d7356369273c6373e6c5074fe540cb070acfe6b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.000000;0.000000;0.00
1740614400;GHO-USR - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.037913;2.365641;1.02
1740614400;eUSDe - 29MAY2025;0x85667e484a32d884010cf16427d90049ccf46e97;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.241727;77.479965;33.28
1741219200;asdCRV - 26JUN2025;0x4d7356369273c6373e6c5074fe540cb070acfe6b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.000000;0.000000;0.00
1741219200;GHO-USR - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.182792;11.405662;4.90
1741824000;asdCRV - 26JUN2025;0x4d7356369273c6373e6c5074fe540cb070acfe6b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.000000;0.000000;0.00
1741824000;GHO-USR - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.013486;0.841456;0.36
1742428800;asdCRV - 26JUN2025;0x4d7356369273c6373e6c5074fe540cb070acfe6b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.000000;0.000000;0.00
1742428800;GHO-USR - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.021906;1.366843;0.59
1742428800;eUSDe - 29MAY2025;0x85667e484a32d884010cf16427d90049ccf46e97;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.914167;119.438207;51.31
1742428800;lvlUSD - 29MAY2025;0xe45d2ce15abba3c67b9ff1e7a69225c855d3da82;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.318628;19.881434;8.54
