ChainId;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;
1;OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OETH;0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3;17882173354511018;
1;OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;61186836024813209295;
1;OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;720387316219061902069;
1;ebUSD+USDC ;0xc26f3C4F14e90649260A19896E27674Ba188862e;ebUSD;0x09fD37d9AA613789c517e76DF1c53aEce2b60Df4;1229850530752301529675;
1;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;4862554623575942976446;
1;MUSD+sUSDe ;0x1169ba7f4204F26Ff5aF55A7aAFbdAaDFDf9FAA2;MUSD;0xdD468A1DDc392dcdbEf6db6e34E89AA338F9F186;2920118665405741387580;
42161;sonic-CrossCurve Stab… ;0x14D744a05b0aD905eBd4aB7727B6039855084fcb;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;415153284237513042539034;
42161;sonic-CrossCurve WETH… ;0xB7cBE208F7568a62544923Af52b455d261c58c4e;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;523282961802402337398545;
1;MUSD+crv2pool ;0x7D6b0D7e8F5E78c0890F9e512eD70F57fd225cac;MUSD;0xdD468A1DDc392dcdbEf6db6e34E89AA338F9F186;2277531880415648121339;
1;USDC+USDU ;0xbB6eDb6E10fC89F1032F3c4DdB2e73d1BeDa423f;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1088877146;
1;WETH+SPC ;0x46b17b13490fF4dcd435d5d06f9Bf8649e2911Aa;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;508528282;
1;USDFI+frxUSD ;0x0148aC2d0FfABb7634ffac5e7B770A34773E92Ed;USDFI;0xa0ED3359902EfF692e5b8167038133a73D641909;415492757728684596586;
1;USDFI+frxUSD ;0x0148aC2d0FfABb7634ffac5e7B770A34773E92Ed;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;194762230185320728914;
1;OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4931637407211510918158;
1;OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;13623648337421799923649;
1;msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;7202784950;
1;frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;6760132369;
1;frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;2676237776721001288255;
1;msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;15002307354;
42161;sonic-CrossCurve Stab… ;0xd8e309F20605E0eE8486c26957f95DBdAe99F913;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;309294452895952199319706;
1;stETH+frxETH ;0x821529Bb07c83803C9CC7763e5974386e9eFEdC7;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;4725599999999997873855;
1;alETH+frxETH ;0x415F30505368fa1dB82Feea02EB778be04e75907;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;527785134081752691064;
1;frxETH+CVX ;0xc2075702490F0426E84E00d8B328119027813AC5;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;379199999999996320421;
1;sonic-USDp+frxUSD ;0x62378611c634724F740e5Dc5e7C64B34E7d57423;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;274496980132170395980;
1;USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;520939199183756223365;
1;USDaf+frxUSD ;0xE424b21a40CAd025B2f806B9a2d32Fdeaa78eE58;opASF;0x7fE24F1A024D33506966CB7CA48Bab8c65fB632d;6251270390205077251137;
1;WBTC+uniBTC ;0xF73AAf236ffD467d2CC544055CA3559A0F7CD92C;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;8235457042366491181934;
1;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;34894037822170608968873012;
1;DOLA+sUSDe ;0x8f5e52BE9B7BDe850BA13e40284F63f14677058f;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;18076378039025355379663;
1;DOLA+wstUSR ;0xd93b3CD2718321DDB341845925DB273aEdEC4D56;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;13485551870383995271317;
1;DOLA+sUSDS ;0x8B0aBcFC78a5c14520682FCD76A0E52B71126079;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;1578096495470467473527;
1;iUSD+USDC ;0x1423F745C0eFBB7f9DB9CFaD3403F90D16b10857;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;890326176;
1;scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;opASF;0x7fE24F1A024D33506966CB7CA48Bab8c65fB632d;14397877487246418441528;
8453;sonic-USDp+frxUSD ;0x62378611c634724F740e5Dc5e7C64B34E7d57423;USDp;0x76A9A0062ec6712b99B4f63bD2b4270185759dd5;235283125827574940733;
