Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1753920000;sonic-dUSD+frxUSD ;0x99001d209c6cb5fbb05cc6566eac07b2bca68e58;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.047671;291.890913;1.10
1753920000;base-WETH+superOETHb ;0x9da8420dbeebdfc4902b356017610259ef7eedd8;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;2.120250;12982.327899;49.14
1753920000;sonic-CrossCurve Stab… ;0x77b56bfb21c7aa6359304ef6d7f5dabc0b4386c5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.122342;749.100182;2.84
1753920000;sonic-CrossCurve Stab… ;0xd0f19bb52707f0a032e95ddd7195e7909a42478e;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.125326;767.370918;2.90
1753920000;sonic-CrossCurve Stab… ;0x17c98b61ca0d05e787e4eae140854f0354dedfab;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.125326;767.370918;2.90
1753920000;sonic-CrossCurve Stab… ;0xf7816fa0e0d2b56d799f45bca8d4bbe836a55422;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.216125;1323.336523;5.01
1753920000;sonic-CrossCurve WETH… ;0xaba49d8fd56ce562d40eb860e6a9c117bed97f71;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.124667;763.338156;2.89
1753920000;sonic-CrossCurve WETH… ;0x0bb2d151a7637c46052ddf9831c494c8788c22f3;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.122342;749.100182;2.84
1753920000;sonic-CrossCurve WETH… ;0x227651812be3caf89569c59fb92c54af495ef9f5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.122342;749.100182;2.84
1753920000;sonic-CrossCurve WETH… ;0x99bfdb1790d5ee7c72bce66bd85c286e204ad35d;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.125326;767.370918;2.90
1753920000;sonic-CrossCurve Stab… ;0xb032ff3d343dcb8b71efaeb3da092e8926285b5c;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.122342;749.100182;2.84
1753920000;arbi-USD₮0+EYWA ;0xae0f794bc4cad74739354223b167dbd04a3ac6a5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.075812;464.200766;1.76
1753920000;WBTC+uniBTC ;0xf73aaf236ffd467d2cc544055ca3559a0f7cd92c;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.055295;338.571152;1.28
1753920000;uniBTC+brBTC ;0xaa7fb75ac4a0729fb45c3ad165505b435973e812;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.115781;708.929094;2.68
1753920000;uniETH+WETH ;0x8b859fb47b6377a84b61d3891774de462560742c;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.165937;1016.036643;3.85
1753920000;uniETH+frxETH ;0x86611888764d7f1787aaf9697894ab0f78aa616b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.528222;3234.310079;12.24
