Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;47.364185;277.204607;0.14
ynETHx+YND ;0x5c2f5DE79dad6Db83C14F68c4240D629aA4714aa;YND;0x7159cc276D7d17Ab4b3bEb19959E1F39368a45Ba;54476.415470;288.859337;0.14
OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;15195.764720;24240.410186;11.83
CVX+afCVX ;0x9755e37A291a37d8a0AB0828699A59b445477514;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;230.908778;1945.946288;0.95
scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;USDaf;0x9Cf12ccd6020b6888e4D4C4e4c7AcA33c1eB91f8;443.970315;970.254774;0.47
scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;ASF;0x59a529070fBb61e6D6c91f952CcB7f35c34Cf8Aa;6865.520343;10619.896566;5.18
WETH+ASF ;0x1a38A26f1EB658f0CAef3A5A722e56d44511279B;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;872.956007;1259.992054;0.62
msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;6200.997069;8950.287267;4.37
msETH+OETH ;0x8C84B88562cED07F84aF488CC45d434186d07B6e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;981.362308;1416.461655;0.69
msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;8067.789380;11644.745475;5.69
deUSD+USDC ;0x4C1533350dfAaE6c55604160A5F70aD84A108b48;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;518.739256;748.728842;0.37
deUSD+USDT ;0x3325055A7E27Cf774545B9E8C8C80a7a8cBC6400;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;892.198405;1287.765812;0.63
sdeUSD+deUSD ;0xC3328b4c7c87cC0682120528E9D358274580b1da;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;518.381257;748.212120;0.37
uniETH+frxETH ;0x86611888764D7F1787aAF9697894Ab0F78aA616b;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1071.238032;1708.847813;0.83
uniETH+frxETH ;0x86611888764D7F1787aAF9697894Ab0F78aA616b;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;342.019955;2001.713061;0.98
WBTC+uniBTC ;0xF73AAf236ffD467d2CC544055CA3559A0F7CD92C;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1086.230602;1732.764084;0.85
