Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;120.641624;683.831747;0.35
ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1807.832011;2599.312134;1.34
OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;7746.311750;11137.695317;5.73
alETH+pxETH ;0x4C5a449c6B81b800938EFCCDB41970e9CF9eC478;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;101.866462;2057.520888;1.06
USDC+lvlUSD ;0x60483b4792A17c980A275449caF848084231543C;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2917.851511;8128.484416;4.19
WETH+SDT ;0xB84637aB9Be835580821A67823f414FFd0bbf625;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1227.085013;1764.310480;0.91
tacBTC+cbBTC+FBTC ;0xc05d9A1b8CabBDD8551e7c292ffE2C06466c9383;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;7084.264860;19735.184021;10.16
WETH+tacETH ;0x92219862F9F40fe27444e45a9554E824e8556A62;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;3678.905301;10248.610765;5.28
USDT+tacUSD ;0xf5456dE3a08fA12253153414FBEBAaE63e0C7884;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;3460.788385;9640.985619;4.96
sdeUSD+deUSD ;0xC3328b4c7c87cC0682120528E9D358274580b1da;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1636.745244;4559.607697;2.35
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;1554916.073588;1948.829112;1.00
CVX+clevCVX ;0x7970489a543FB237ABab63d62524d8A5CE165B86;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;263.347349;1739.723995;0.90
reUSD+scrvUSD ;0xaF01d68714E7eA67f43f08b5947e367126B889b1;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;242.556684;955.089563;0.49
reUSD+sDOLA ;0xCB25249bFA8CdB6012a75070E5C2885151368Bef;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;568.972531;2240.382399;1.15
reUSD+fxUSD ;0xf84657ca6Db485EA38c63ca96dc396c2b3c6fdcC;RSUP;0x419905009e4656fdC02418C7Df35B1E61Ed5F726;225.985075;889.837305;0.46
USDC+USDf ;0x156527deF9a2AB4F54C849575f23dC4BB439d9d9;USDf;0xFa2B947eEc368f42195f24F36d2aF29f7c24CeC2;40945.023081;114757.856015;59.09
CVX1+cvgCVX ;0xeE624fCbb0C197E41ffc58999e6D35b9B893533E;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;401.877697;1130.824326;0.58
