Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1745452800;;0x4d7356369273c6373e6c5074fe540cb070acfe6b;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.674226;0.59
1745452800;GHOUSR-gauge - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;3.480609;3.05
1746057600;sUSDe - 31JUL2025;0x4339ffe2b7592dc783ed13cce310531ab366deac;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;61.319785;53.66
1746057600;;0x4d7356369273c6373e6c5074fe540cb070acfe6b;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.546643;0.48
1746057600;GHOUSR-gauge - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;1.712465;1.50
1746057600;sENA - 25SEPT2025;0xda57abf95a7c21eb9df08fbaada182f749f6c62f;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;30.587068;26.77
1746057600;;0xcaf560681233b54c996ba06c71566fd30f32c973;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.000246;0.00
1746662400;;0x4d7356369273c6373e6c5074fe540cb070acfe6b;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.057120;0.05
1746662400;GHOUSR-gauge - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;2.209473;1.93
1746662400;fGHO - 31JUL2025;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;4.096392;3.58
1747267200;;0x4d7356369273c6373e6c5074fe540cb070acfe6b;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.298217;0.26
1747267200;GHOUSR-gauge - 31JUL2025;0x82d810ededb09614144900f914e75dd76700f19d;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.660058;0.58
1747267200;fGHO - 31JUL2025;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;4.690302;4.10
1747872000;;0x4d7356369273c6373e6c5074fe540cb070acfe6b;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.059029;0.05
1747872000;fGHO - 31JUL2025;0xc64d59eb11c869012c686349d24e1d7c91c86ee2;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;3.887254;3.40
