Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1755734400;base-WETH+superOETHb ;0x9da8420dbeebdfc4902b356017610259ef7eedd8;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.520950;13838.239893;38.31
1755734400;sonic-sdUSD+wstkscUSD ;0x175ffddd16515a64d46415dd7e935e4b4fa7d710;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.035179;320.074267;0.89
1755734400;sonic-CrossCurve Stab… ;0x9c8e4bc051beff9894cd0f368f2b51618f663d2b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.088275;803.163701;2.22
1755734400;taiko-sxfrxETH_s+WETH ;0xf7364d6351cfdf42b711ba982dd43a74912ab094;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.357113;3249.162243;8.99
1755734400;taiko-sxfrxUSD_s+USDC ;0xc7eede6fbc07522c2b0c288905d79e397edf2529;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.098383;895.134369;2.48
1755734400;sonic-CrossCurve Stab… ;0xc810feb8b34f96989dc18d13fc8a817163d651c5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.088275;803.163701;2.22
1755734400;sonic-CrossCurve WETH… ;0x2595ee231e2d793b6abd7b305867ad03b298b0c9;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.088275;803.163701;2.22
1755734400;sonic-CrossCurve Stab… ;0xf7816fa0e0d2b56d799f45bca8d4bbe836a55422;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.090428;822.753059;2.28
1755734400;arbi-USD₮0+EYWA ;0xae0f794bc4cad74739354223b167dbd04a3ac6a5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.205518;1869.893316;5.18
1755734400;sonic-CrossCurve WETH… ;0x72df7203c4bd00cc48396143e856c125b4ea836d;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.090428;822.753059;2.28
1755734400;sonic-CrossCurve Stab… ;0xa58595992f7e80a83b0ea6bf1a88fb071489c183;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.090428;822.753059;2.28
1755734400;arbi-crvUSD+WETH+GMAC ;0xda9a503e67a075af2c3ea840256b02891535471a;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.451179;4105.015031;11.36
1755734400;uniETH+frxETH ;0x86611888764d7f1787aaf9697894ab0f78aa616b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.158774;1444.589544;4.00
1755734400;uniBTC+frxUSD ;0x51d8cc735f933a6cfa3907dffe4b72021d785450;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.034463;313.558676;0.87
1755734400;WBTC+uniBTC ;0xf73aaf236ffd467d2cc544055ca3559a0f7cd92c;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.356457;3243.196947;8.98
1755734400;uniBTC+brBTC ;0xaa7fb75ac4a0729fb45c3ad165505b435973e812;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.216495;1969.762864;5.45
