Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1180.339310;113.663954;17.43
wstETHR;0x14c80B2822c908b9Af601ccebe50124c050518CA;RZR;0xb4444468e444f89e1c2CAc2F1D3ee7e336cBD1f5;48.000000;129.211839;19.82
Aave wAVAX/BTC.b;0x608f2b6f31c102ad4b956761956e2362e2ba8941;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;189.745735;39.067396;5.99
bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;280.017860;57.653832;8.84
tETH/wstETH;0x870d8fd230a6261db8d4c168038e55ae3a7eb4b2;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;164.085963;33.784218;5.18
sUSDX/USDX;0x0d1b58fb1fc10f2160178de1eae2d520335ee372;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;154.981901;31.909752;4.89
20WETH-80IMO;0x5b5bad6a124c5f45b4289908ba15ff0047928648;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;325.200301;66.956599;10.27
weETH/ezETH/rswETH;0x253ed65fff980aee7e94a0dc57be304426048b35;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;155.331062;31.981642;4.91
20WETH-80ALCX;0x183d73da7adc5011ec3c46e33bb50271e59ec976;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;19.177503;3.948522;0.61
ECLP-stdeUSD-deUSD;0xa00db7d9c465e95e4aa814a9340b9a161364470a;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;228.001537;46.944014;7.20
Gyro AAVE WAVAX-USDC;0xd42fae61a6d0f8466b9e790db921c3469d5bef55;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;207.729144;42.770062;6.56
Surge tETH-Lido wstETH;0xd5a0eb558d62780b10ecc202d0049b89f6145073;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;262.668614;54.081736;8.30
