Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;89.950471;582.900536;0.33
ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;40687.387177;12535.159961;7.07
crvUSD+zunUSD ;0xB1A829a05E618F7C4f50Cb86f8F64Fb86e42dE5a;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;12081.016916;4487.549673;2.53
arbi-zunUSD+crvUSD ;0x5C5480A5C90EAcb8f31028f0f0eA9a716d04028D;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;2361.108321;877.044619;0.49
arbi-zunETH+WETH ;0x39D053f054e9e5E5ADA759FBDDCEc904D43e9B7c;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;8460.869948;3142.829319;1.77
CVX+clevCVX ;0x7970489a543FB237ABab63d62524d8A5CE165B86;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;247.151303;1772.050301;1.00
WETH+ZUN ;0xdA22f2De17547E3A5CADcC960EB4e9cfDC52e10A;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;86264.465314;32043.335077;18.07
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;19346266.281556;34651.245698;19.55
USR+USDC ;0xf589273a91622f1f48C0CD378881f0b3e6c40a95;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1960.487351;1960.508998;1.11
arbi-USDe+USDx ;0x99178264ec6b9de40689eE4F2f561cA3885a4BD2;SNX;0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F;154.451073;716.512689;0.40
ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;SD;0x30D20208d987713f46DFD34EF128Bb16C404D10f;1279.113967;2235.907853;1.26
DOLA+crvUSD ;0xEcAD6745058377744c09747b2715c0170B5699e5;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;35.389634;2945.200078;1.66
USDC+WETH+INV ;0x4Fc86cd0F9b650280Fa783e3116258e0E0496A2c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;45.338889;3773.198074;2.13
DOLA+FRAXBP ;0xBE266d68Ce3dDFAb366Bb866F4353B6FC42BA43c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;199.724503;16621.495013;9.38
DOLA+FRAXPYUSD ;0x4B092818708A721cB187dFACF41f440ADb79044D;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;530.212729;44125.423235;24.89
alETH+frxETH ;0x415F30505368fa1dB82Feea02EB778be04e75907;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;131.939475;6276.412716;3.54
alETH+WETH ;0xB251c0885c7c1975D773B57e67c138FBcEaa6db4;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;67.836643;3227.015797;1.82
GHO+WBTC+wstETH ;0x6373E119F2A1Fd081249BC16FE7FEA1F6b3A4Ca8;GHO;0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f;638.673085;2175.420863;1.23
alUSD+3Crv ;0x9582C4ADACB3BCE56Fea3e590F05c3ca2fb9C477;ALCX;0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF;65.946441;3137.098110;1.77
