Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1761782400;fxSAVE - 30APR2026;0x0e3735d5ee96d21426ee40e7dcb623513e0b6876;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;5.965630;0.29
1761782400;;0x233062c1de76a38a4f41ab7c32e7bdb80a1dfc02;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;220.578575;10.72
1761782400;;0x2f8159644f045a388c1fc954e795202dc1d34308;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.196954;0.01
1761782400;cUSD - 29JAN2026;0x307c15f808914df5a5dbe17e5608f84953ffa023;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;68.066761;3.31
1761782400;;0x75636d1cf056d765b269e7cbacf4e0ea57300507;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.339192;0.02
1761782400;;0xa549ea12e9bef89c604183404a929d78a4941eb8;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.000000;0.00
1761782400;srUSDe - 15JAN2026;0xa83174f1dd8475378abca9d676dad3ce97409e0a;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;118.563173;5.76
1761782400;asdPENDLE - 26MAR2026;0xbe570be4238bd9019aa8d575204f1daa27ee0a15;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;26.420670;1.28
1761782400;USDf - 29JAN2026;0xc65b7a0f8fc97e1d548860d866f4304e039ef016;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;4.224529;0.21
1761782400;sUSDf - 29JAN2026;0xeb5819b31a0378407f43aba2f3e9d16b40aa5ec7;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;20.697255;1.01
1761782400;;0x4ed09847377c30aa4e74ad071e719c5814ad9ead;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;101.840277;4.95
1761782400;;0x8e101c690390de722163d4dc3f76043bebbbcadd;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;99.393493;4.83
1761782400;River - satUSD+ - 18DEC 2025;0xdb69ed950cbe21baaec158506c090f6d945a163a;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;44.679687;2.17
1761782400;sKAITO - 29JAN2026;0x53fb20ff03ef94ef224557cc6262e0f11c20f718;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;22.496413;1.09
1761782400;yoETH - 26MAR2026;0x5d6e67fce4ad099363d062815b784d281460c49b;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;2.676036;0.13
1761782400;;0x8867d2b7adb8609c51810237ecc9a25a2f601b97;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;3.990693;0.19
1762387200;fxSAVE - 30APR2026;0x0e3735d5ee96d21426ee40e7dcb623513e0b6876;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.167151;0.01
1762387200;siUSD - 08JAN2026;0x126b8f10b8a6f3d3dbe5dc991ceb14aba6345e04;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;9.473480;0.46
1762387200;;0x233062c1de76a38a4f41ab7c32e7bdb80a1dfc02;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;48.294144;2.35
1762387200;;0x2f8159644f045a388c1fc954e795202dc1d34308;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;1.417217;0.07
1762387200;cUSD - 29JAN2026;0x307c15f808914df5a5dbe17e5608f84953ffa023;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;142.063151;6.91
1762387200;;0x3a4204255257698e379245ef94274ef3b2907296;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;78.466029;3.81
1762387200;jrUSDe - 15JAN2026;0x41264f35ef7ef8c4905ca98052e8d7480f12859e;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;4.562708;0.22
1762387200;;0x6524421041a33a559831a6d305936361b6e4d217;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;7.430251;0.36
1762387200;;0x75636d1cf056d765b269e7cbacf4e0ea57300507;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;0.064503;0.00
1762387200;;0x8268d9d5d3e938812cd7d0b1d3fca478fb202d1a;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;4.322432;0.21
1762387200;coreUSDC - 30APR2026;0xa444ff5ad4ca1f234c95a6214849ac550722b6dc;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;1.984913;0.10
1762387200;srUSDe - 15JAN2026;0xa83174f1dd8475378abca9d676dad3ce97409e0a;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;0.000000;135.086804;6.57
