Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;alETH+WETH ;0xB251c0885c7c1975D773B57e67c138FBcEaa6db4;ALCX;0xdbdb4d16eda451d0503b854cf79d55697f90c8df;121.084;7473.503;1.968
curve;alUSD+3Crv ;0x9582C4ADACB3BCE56Fea3e590F05c3ca2fb9C477;ALCX;0xdbdb4d16eda451d0503b854cf79d55697f90c8df;64.734;3995.488;1.052
curve;poly-CRV+crvUSDBTCETH ;0x40371aad2a24ed841316EF30938881440FD4426c;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;9089.916;8983.022;2.365
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;14625.463;14453.473;3.805
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;14941.513;14765.806;3.887
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;21328.775;21077.957;5.549
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;20996.427;20749.517;5.463
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;52295.582;51680.606;13.606
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;15.228;170.355;0.045
curve;crvUSD+tBTC+wstETH ;0x60d3d7eBBC44Dc810A743703184f062d00e6dB7e;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;12051.448;11909.728;3.135
curve;ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;129.676;1450.661;0.382
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;21078819.703;51396.339;13.531
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;10135.329;10016.141;2.637
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;12596.559;12448.428;3.277
curve;SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;764.993;571.641;0.15
curve;base-crvUSD+tBTC+WETH ;0x93933FA992927284e9d508339153B31eb871e1f4;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;6068.43;5997.067;1.579
curve;WETH+CVG ;0x16A3a047fC1D388d5846a73ACDb475b11228c299;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;9563.324;7146.195;1.881
curve;poly-crvUSD+USDC.e ;0x6a9d992c456e65d3b55203B71137c37De054d149;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2646.16;2615.042;0.688
curve;poly-crvUSD+USDT ;0x30831D8C8480D106A6F043356A2bED652c98e44B;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3285.862;3247.221;0.855
curve;op-crvUSD+USDT ;0x393F3d6bBA96dB02C3653D21Ec582b7f843a2668;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3245.55;3207.384;0.844
curve;poly-crvUSD+USDC ;0x63A4f929b93A8859098622dE821159695a55030A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3372.868;3333.205;0.878
curve;lend-crvUSD;0x1Cfabd1937e75E40Fa06B650CB0C8CD233D65C20;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;6746.103;6666.771;1.755
curve;lend-crvUSD;0x222D910ef37C06774E1eDB9DC9459664f73776f0;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;9195.162;9087.031;2.392
curve;ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;126230.905;45208.643;11.902
curve;ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;SD;0x30D20208d987713f46DFD34EF128Bb16C404D10f;3189.685;6611.841;1.741
curve;DOLA+crvUSD ;0xEcAD6745058377744c09747b2715c0170B5699e5;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;244.225;24518.92;6.455
curve;USDC+WETH+INV ;0x4Fc86cd0F9b650280Fa783e3116258e0E0496A2c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;309.428;31065.025;8.178
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;513.469;513.469;100.0
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;BAL;0xba100000625a3754423978a60c9317c58a424e3d;65.598;20.351;1.592
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;BAL;0xba100000625a3754423978a60c9317c58a424e3d;518.057;160.722;12.57
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1710.463;35.562;2.781
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1960.056;185.183;14.484
balancer;80D2D-20USDC;0x1249c510e066731FF14422500466A7102603da9e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;979.999;92.589;7.242
balancer;bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1336.256;126.247;9.874
balancer;50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF;2148.507;139.725;10.928
balancer;RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1453.94;137.366;10.744
balancer;B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF;2381.881;154.903;12.115
balancer;wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1337.136;126.33;9.881
balancer;svETH/wstETH;0xd98ed0426d18b115d6388923803e33ad8aaf11f8;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;659.51;62.309;4.873
balancer;sDOLA-DOLA BSP;0xcd19892916929f013930ed628547cc1f439b230e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;394.631;37.284;2.916
fxn;GHO+fxUSD;0xf0A3ECed42Dbd8353569639c0eaa833857aA0A75;GHO;0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f;105.514;1.133;2.222
fxn;FXN+sdFXN;0x5b1D12365BEc01b8b672eE45912d1bbc86305dba;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;3173.512;7.574;14.852
fxn;DOLA+fxUSD;0x61F32964C39Cca4353144A6DB2F8Efdb3216b35B;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;122.38;42.29;82.927
cake;SDT-WBNB / BNB Smart Chain;0x52b59E3eAdc7C4ce8d3533020ca0Cd770E4eAbC3;Tether USD;0x55d398326f99059ff775485246999027b3197955;881.693;387.811;14.91
cake;sdCAKE-CAKE / BNB Smart Chain;0xB1D54d76E2cB9425Ec9c018538cc531440b55dbB;Tether USD;0x55d398326f99059ff775485246999027b3197955;1859.378;817.845;31.443
cake;PEPE-WBNB / BNB Smart Chain;0xdD82975ab85E745c84e497FD75ba409Ec02d4739;Pepe;0x25d887ce7a35172c62febfd67a1856f20faebb00;78545259.659;394.599;15.171
cake;INSP-WETH / Ethereum;0xBC7766aE74f38f251683633d50Cc2C1CD14aF948;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;9098.992;145.86;5.608
cake;INSP-USDT / Ethereum;0xEd4D5317823Ff7BC8BB868C1612Bb270a8311179;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;9098.992;145.86;5.608
cake;ETH-rswETH / Ethereum;0x7B94A5622035207d3f527d236d47B7714Ee0acBa;Tether USD;0x55d398326f99059ff775485246999027b3197955;643.741;283.148;10.886
cake;BNB-USDT / BNB Smart Chain;0x172fcD41E0913e95784454622d1c3724f546f849;PancakeSwap Token;0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82;435.364;425.924;16.375
curve;arbi-CRV+asdCRV+vsdCRV ;0x25E822B65a58Ce1A53DbC327d4fA489351FB1Df0;Stake DAO CRV;0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5;23050.0;23050.0;100.0
cake;PEPE-WBNB 1.0 V3;0xdD82975ab85E745c84e497FD75ba409Ec02d4739;Stake DAO CAKE;0x6a1c1447F97B27dA23dC52802F5f1435b5aC821A;1049.0;1049.0;11.292
