Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;USDT+WBTC+WETH ;0xDeFd8FdD20e0f34115C7018CCfb655796F6B2168;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;17994.858;18170.526;5.208
curve;poly-CRV+crvUSDBTCETH ;0x40371aad2a24ed841316EF30938881440FD4426c;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13243.489;13372.774;3.833
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;19657.331;19849.228;5.69
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;25575.139;25824.807;7.402
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;17862.114;18036.486;5.17
curve;ALCX+FRAXBP ;0xD5bE6A05B45aEd524730B6d1CC05F59b021f6c87;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;10.803;240.352;0.069
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;14362.763;14502.974;4.157
curve;XAI+FRAXBP ;0xa8Ea11465A1375BF42463C3B613dFC54248b9C7B;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;144.686;3218.965;0.923
curve;OHM+FRAXBP ;0x06f691180F643B35E3644a2296a4097E1f577d0d;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;34.591;769.585;0.221
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;25037.717;25282.139;7.247
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;39.816;885.822;0.254
curve;crvUSD+tBTC+wstETH ;0x60d3d7eBBC44Dc810A743703184f062d00e6dB7e;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;18452.648;18632.785;5.341
curve;ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;299.123;6654.885;1.908
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;32648727.839;35514.855;10.18
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;12302.812;12422.913;3.561
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;15260.873;15409.852;4.417
curve;crvUSD+frxETH+Silo ;0xb901a92F2c385AfA0A019e8A307a59A570239ca4;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;45.412;1010.322;0.29
curve;base-USDC+USDbC+axlUSDC+crvUSD ;0x79edc58C471Acf2244B8f93d6f425fD06A439407;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;9420.745;9512.711;2.727
curve;base-CRV+crvUSD ;0x89289DC2192914a9F0674f1E9A17C56456549b8A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;5783.979;5840.443;1.674
curve;base-crvUSD+tBTC+WETH ;0x93933FA992927284e9d508339153B31eb871e1f4;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;5899.982;5957.579;1.708
curve;USDV+3Crv ;0x2d5727a90eDd42B4d666fF773C7809215284c326;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13425.407;13556.467;3.886
curve;ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGV;0x9c354503C38481a7A7a51629142963F98eCC12D0;1623831.904;28827.776;8.263
curve;FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;834.189;18559.047;5.32
curve;PENDLE+sdPENDLE ;0x785dFF4aD2b6e55D150D335B46D567D854053dC8;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;78.857;174.303;0.05
curve;weETH+WETH ;0x1CAC1a0Ed47E2e0A313c712b2dcF85994021a365;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2174.939;4807.388;1.378
curve;DOLA+3Crv ;0x8Fa728F393588E8D8dD1ca397E9a710E53fA553a;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;479.924;31831.065;9.124
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;164.685;164.685;43.077
frax;Convex stkcvxalUSDFRAXBP;0x711d650Cd10dF656C2c28D375649689f137005fA;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;64.682;66.966;17.516
frax;Convex stkcvxDOLAFRAXBP;0xE7211E87D60177575846936F2123b5FA6f0ce8Ab;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;35.757;37.02;9.683
frax;Convex stkcvxSTGFRAXBP;0xd600A3E4F57E718A7ad6A0cbb10c2A92c57827e6;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;19.274;19.955;5.219
frax;Convex stkcvxmkUSDFRAXBP;0x95AB2a2F6e701873cEA0070dAc735589D089f6Bc;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;59.444;61.542;16.098
frax;Convex stkcvxfrxETHCRV;0xDA0622cBa8cC821ee0d4AfA366Df95E948b43297;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;31.045;32.141;8.407
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;66.186;1.762;0.161
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;BAL;0xba100000625a3754423978a60c9317c58a424e3D;289.714;101.904;9.295
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;BAL;0xba100000625a3754423978a60c9317c58a424e3D;289.714;101.904;9.295
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;5449.786;525.509;47.933
balancer;DOLA-USDC BSP;0xBC02eF87f4E15EF78A571f3B2aDcC726Fee70d8b;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;116.468;365.271;33.317
cake;XCAD-USDT / BNB Smart Chain;0x302e26e9bda986709B5F504D3426c2310e6383c6;XCAD Token;0xa026ad2ceda16ca5fc28fd3c72f99e2c332c8a26;1200.665;282.001;4.422
cake;swETH-ETH / Ethereum;0x6db0f81Db2C3B2A85a802d511577d8522D0D8C14;Tether USD;0x55d398326f99059ff775485246999027b3197955;188.003;15.791;0.248
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;PancakeSwap Token;0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82;158.223;134.489;2.109
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;7175943977.664;1913.777;30.007
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;0.262;0.0;0.0
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;8995345191.381;2398.999;37.615
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;26436.347;0.007;0.0
cake;RDP-BNB / BNB Smart Chain;0xc9B415b8331e1Fb0d2f3442Ac8413E279304090f;PancakeSwap Token;0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82;182.31;154.963;2.43
cake;OVN-USD+ / Arbitrum One;0x714D48cb99b87F274B33A89fBb16EaD191B40b6C;Tether USD;0x55d398326f99059ff775485246999027b3197955;12372.131;1039.204;16.294
cake;sdCAKE-CAKE / BNB Smart Chain;0xB1D54d76E2cB9425Ec9c018538cc531440b55dbB;BUSD Token;0xe9e7cea3dedca5984780bafc599bd69add087d56;1208.947;172.573;2.706
cake;sdCAKE-CAKE / BNB Smart Chain;0x8A876Ca851063e0252654CA6368a5B2280f51c32;BUSD Token;0xe9e7cea3dedca5984780bafc599bd69add087d56;926.873;132.308;2.074
cake;SDT-ETH / Ethereum;0x4689e3C91036437A46A6c8B62157F58210Ba67a7;BUSD Token;0xe9e7cea3dedca5984780bafc599bd69add087d56;936.84;133.73;2.097
