Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;USDT+WBTC+WETH ;0xDeFd8FdD20e0f34115C7018CCfb655796F6B2168;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;26775.548;26969.073;7.693
curve;poly-CRV+crvUSDBTCETH ;0x40371aad2a24ed841316EF30938881440FD4426c;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;11688.316;11772.796;3.358
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;23541.044;23711.192;6.763
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;23209.798;23377.552;6.668
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;33063.242;33302.214;9.499
curve;ALCX+FRAXBP ;0xD5bE6A05B45aEd524730B6d1CC05F59b021f6c87;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;20.546;290.838;0.083
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;28424.653;28630.097;8.166
curve;XAI+FRAXBP ;0xa8Ea11465A1375BF42463C3B613dFC54248b9C7B;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;140.243;1985.203;0.566
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;22236.534;22397.253;6.389
curve;FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;940.04;13306.655;3.796
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;75.356;1066.692;0.304
curve;crvUSD+tBTC+wstETH ;0x60d3d7eBBC44Dc810A743703184f062d00e6dB7e;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;19834.731;19978.091;5.699
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;50699126.81;47929.761;13.671
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;11594.402;11678.203;3.331
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;16705.075;16825.814;4.799
curve;ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGV;0x9c354503C38481a7A7a51629142963F98eCC12D0;2319290.446;37842.371;10.794
curve;base-USDC+USDbC+axlUSDC+crvUSD ;0x79edc58C471Acf2244B8f93d6f425fD06A439407;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;12514.304;12604.754;3.595
curve;base-CRV+crvUSD ;0x89289DC2192914a9F0674f1E9A17C56456549b8A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;8512.763;8574.291;2.446
curve;base-crvUSD+tBTC+WETH ;0x93933FA992927284e9d508339153B31eb871e1f4;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;8279.825;8339.669;2.379
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;149.014;149.014;35.184
frax;Convex stkcvxALCXFRAXBP;0xA0657642224Fc53dAB4a3d2069430afe157BEc5D;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;25.886;27.008;6.377
frax;Convex stkcvxpUSDFRAXBP;0x40b42E4ab3c044e67CBFb0bD99C9E975dcB83668;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;14.325;14.945;3.529
frax;Convex stkcvxalUSDFRAXBP;0x711d650Cd10dF656C2c28D375649689f137005fA;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;82.083;85.64;20.22
frax;Convex stkcvxeUSDFRAXBP;0x4c9AD8c53d0a001E7fF08a3E5E26dE6795bEA5ac;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;26.889;28.054;6.624
frax;Convex stkcvxDOLAFRAXBP;0xE7211E87D60177575846936F2123b5FA6f0ce8Ab;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;66.81;69.706;16.458
frax;Convex stkcvxSTGFRAXBP;0xd600A3E4F57E718A7ad6A0cbb10c2A92c57827e6;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;53.725;56.053;13.235
frax;Convex stkcvxmsUSDFRAXBP;0xfB2CCc82755A734C53C8B45f260fFc2df026fe87;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;35.708;37.256;8.797
frax;Convex stkcvxclevUSDFRAXBP;0x5745506D56b0088f800085b1227B3f1F7d419c89;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;24.736;25.808;6.094
frax;Convex stkcvxmkUSDFRAXBP;0x95AB2a2F6e701873cEA0070dAc735589D089f6Bc;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;75.777;79.061;18.667
balancer;80Silo-20WETH;0x6661136537dfDCA26EEA05c8500502d7D5796E5E;Silo;0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8;10173.333;63.983;10.871
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;370.784;10.3;1.75
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2781.343;231.747;39.375
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;BAL;0xba100000625a3754423978a60c9317c58a424e3D;391.944;134.738;22.892
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.686;130.699;22.206
balancer;LP-XSGD-USDC;0x2b7bd050d7e0341fb49ff96f32ea59bd8087d487;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;205.254;17.102;2.906
pendle;swETH 26DEC2024 - 1;0x0e1c5509b503358ea1dac119c1d413e28cc4b303;WETH;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.16;396;27.1
pendle;swETH 27JUN2024 - 1;0xa5fd0e8991be631917d2d2b2d5dacfd7bfef7876;WETH;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.16;396;27.1
pendle;Silo crvUSD 28MAR2024 - 1;0xc9becdbc62efb867cb52222b34c187fb170379c6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1037.5;664.485;45.6
cake;SDT-ETH / Ethereum;0x4689e3C91036437A46A6c8B62157F58210Ba67a7;CAKE;0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82;1320.128;1320.128;100
