Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;poly-CRV+crvUSDBTCETH ;0x40371aad2a24ed841316EF30938881440FD4426c;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;8982.148;8802.504;3.069
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;20479.903;20070.305;6.997
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;23978.224;23498.66;8.192
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;23929.845;23451.247;8.176
curve;ALCX+FRAXBP ;0xD5bE6A05B45aEd524730B6d1CC05F59b021f6c87;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;44.847;551.812;0.192
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;22188.889;21745.111;7.581
curve;MAI+FRAXBP ;0xB3783f527B7704DeeD4993f7c1c779E426A04368;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.349;1287.036;0.449
curve;XAI+FRAXBP ;0xa8Ea11465A1375BF42463C3B613dFC54248b9C7B;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;235.244;2894.514;1.009
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;61614.778;60382.481;21.051
curve;MAI+FRAXBP ;0xB3783f527B7704DeeD4993f7c1c779E426A04368;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;7.507;92.37;0.032
curve;GRAI+FRAXBP ;0x8d5AF1F5DD3dC4B73e3A9Af682aDC3641FADE9a5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;347.202;4272.077;1.489
curve;FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;3417.644;42051.757;14.661
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;36.175;445.103;0.155
curve;rETH+frxETH ;0xb0549599d8446A196541dE11008eF5e79fA14F57;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;86.105;1059.465;0.369
curve;ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;3144.282;38688.227;13.488
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;5774888.137;5695.397;1.986
curve;stETH+xETH ;0x2712E14F1C4819f7aeC4ba21e321C3E4662cf6De;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.798;6628.445;2.311
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;6915.634;6777.321;2.363
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;18814.844;18438.547;6.428
frax;Convex stkcvxCOILFRAXBP;0x39cd4db6460d8B5961F73E997E86DdbB7Ca4D5F6;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;73.687;73.524;13.686
frax;Vesper Orbit FRAX;0x698137C473bc1F0Ea9b85adE45Caf64ef2DF48d6;VSP;0x1b40183EFB4Dd766f11bDa7A7c3AD8982e998421;904.228;64.725;12.048
frax;Temple FRAX/TEMPLE;0x10460d02226d6ef7B2419aE150E6377BdbB7Ef16;DAI;0x6B175474E89094C44Da98b954EedeAC495271d0F;2273.035;398.977;74.266
balancer;80Silo-20WETH;0x6661136537dfDCA26EEA05c8500502d7D5796E5E;SILO;0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8;31206.094;167.57;27.345
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;BAL;0xba100000625a3754423978a60c9317c58a424e3D;234.327;77.309;12.616
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;BAL;0xba100000625a3754423978a60c9317c58a424e3D;177.995;58.724;9.583
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2154.603;62.192;10.149
balancer;RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1162.498;120.077;19.595
balancer;ggAVAX-WAVAX-BPT;0xa86e8e8cfae8c9847fa9381d4631c13c7b3466bd;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;379.679;39.218;6.4
