Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;alUSD+3Crv ;0x9582C4ADACB3BCE56Fea3e590F05c3ca2fb9C477;ALCX;0xdbdb4d16eda451d0503b854cf79d55697f90c8df;345.217;18778.024;5.377
curve;alETH+WETH ;0xB251c0885c7c1975D773B57e67c138FBcEaa6db4;ALCX;0xdbdb4d16eda451d0503b854cf79d55697f90c8df;340.13;18501.295;5.298
curve;USDT+WBTC+WETH ;0xDeFd8FdD20e0f34115C7018CCfb655796F6B2168;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;6275.606;6180.979;1.77
curve;poly-CRV+crvUSDBTCETH ;0x40371aad2a24ed841316EF30938881440FD4426c;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;15068.252;14841.045;4.25
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;26346.76;25949.49;7.43
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;28021.838;27599.311;7.903
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;14744.353;14522.03;4.158
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;14397.579;14180.485;4.06
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;31334.957;30862.473;8.837
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;80.878;775.52;0.222
curve;crvUSD+tBTC+wstETH ;0x60d3d7eBBC44Dc810A743703184f062d00e6dB7e;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13765.097;13557.54;3.882
curve;ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;638.071;6118.329;1.752
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;18566727.883;34600.386;9.908
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13022.654;12826.292;3.673
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13008.723;12812.571;3.669
curve;base-CRV+crvUSD ;0x89289DC2192914a9F0674f1E9A17C56456549b8A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3708.613;3652.693;1.046
curve;FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;675.109;6473.478;1.854
curve;WETH+CVG ;0x16A3a047fC1D388d5846a73ACDb475b11228c299;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;10201.023;4805.195;1.376
curve;poly-crvUSD+USDC.e ;0x6a9d992c456e65d3b55203B71137c37De054d149;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;5133.626;5056.219;1.448
curve;poly-crvUSD+USDT ;0x30831D8C8480D106A6F043356A2bED652c98e44B;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4243.364;4179.38;1.197
curve;op-crvUSD+USDC ;0xf9CB3854A922655004022A84Ba1618B1100CBEEf;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4029.524;3968.764;1.136
curve;op-crvUSD+USDT ;0x393F3d6bBA96dB02C3653D21Ec582b7f843a2668;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4569.351;4500.452;1.289
curve;op-crvUSD+sUSD ;0x6A7b02338A0A7152e08f768c46D9Dd837c35C2df;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4002.846;3942.489;1.129
curve;poly-crvUSD+USDC ;0x63A4f929b93A8859098622dE821159695a55030A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;5036.82;4960.872;1.421
curve;poly-crvUSD+DAI ;0x360Dd7BA9e0811c2168Dad495fb393977A3eAba5;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3906.36;3847.458;1.102
curve;lend-crvUSD;0x1Cfabd1937e75E40Fa06B650CB0C8CD233D65C20;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;9624.586;9479.462;2.714
