Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;30704.704;31830.787;9.58
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;29383.818;30461.458;9.168
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;72413.678;75069.422;22.594
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;166.098;1885.789;0.568
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;26421410.749;50324.771;15.146
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;11704.335;12133.587;3.652
curve;FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;3507.269;39819.598;11.985
curve;WETH+CVG ;0x16A3a047fC1D388d5846a73ACDb475b11228c299;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;14205.869;7860.359;2.366
curve;poly-crvUSD+USDC ;0x6a9d992c456e65d3b55203B71137c37De054d149;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2848.918;2953.401;0.889
curve;poly-crvUSD+USDC ;0x63A4f929b93A8859098622dE821159695a55030A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3272.138;3392.142;1.021
curve;poly-crvUSD+USDT ;0x30831D8C8480D106A6F043356A2bED652c98e44B;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3154.582;3270.275;0.984
curve;poly-crvUSD+DAI ;0x360Dd7BA9e0811c2168Dad495fb393977A3eAba5;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3196.555;3313.787;0.997
curve;op-crvUSD+USDC ;0xf9CB3854A922655004022A84Ba1618B1100CBEEf;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3073.219;3185.928;0.959
curve;op-crvUSD+USDT ;0x393F3d6bBA96dB02C3653D21Ec582b7f843a2668;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;3587.04;3718.593;1.119
curve;wstETH+ETHx ;0xc1394d6c89cf8F553da8c8256674C778ccFf3E80;SD;0x30D20208d987713f46DFD34EF128Bb16C404D10f;5561.551;9151.695;2.754
curve;DOLA+crvUSD ;0xEcAD6745058377744c09747b2715c0170B5699e5;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;277.286;26113.423;7.859
curve;USDC+WETH+INV ;0x4Fc86cd0F9b650280Fa783e3116258e0E0496A2c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;294.885;27770.804;8.358
frax;Convex stkcvxfrxETHWETH;0xB4fdD7444E1d86b2035c97124C46b1528802DA35;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;96.67;108.564;24.059
frax;Convex stkcvxfrxETHstETH;0x68921998fbc43B360D3cF14a03aF4273CB0cFA44;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;34.954;39.254;8.699
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;303.414;303.414;67.241
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2463.83;49.792;3.88
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4900.755;356.96;27.818
balancer;80D2D-20USDC;0x1249c510e066731FF14422500466A7102603da9e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1469.998;107.071;8.344
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.706;425.292;33.143
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.237;308.494;24.041
balancer;sDOLA-DOLA BSP;0xcd19892916929f013930ed628547cc1f439b230e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;488.822;35.605;2.775
fxn;DOLA+fxUSD;0x61F32964C39Cca4353144A6DB2F8Efdb3216b35B;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;98.725;36.998;99.995
fxn;FXN+sdFXN;0x5b1D12365BEc01b8b672eE45912d1bbc86305dba;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;0.97;0.002;0.005
cake;INSP-USDT / Ethereum;0xEd4D5317823Ff7BC8BB868C1612Bb270a8311179;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;11699.314;532.611;5.989
cake;INSP-WETH / Ethereum;0xBC7766aE74f38f251683633d50Cc2C1CD14aF948;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;13879.237;631.852;7.105
cake;sdCAKE-CAKE / BNB Smart Chain;0xB1D54d76E2cB9425Ec9c018538cc531440b55dbB;Tether USD;0x55d398326f99059ff775485246999027b3197955;2263.374;561.64;6.316
