Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;USDT+WBTC+WETH ;0xDeFd8FdD20e0f34115C7018CCfb655796F6B2168;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;17651.064;19691.796;5.573
curve;poly-CRV+crvUSDBTCETH ;0x40371aad2a24ed841316EF30938881440FD4426c;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;11986.027;13371.794;3.784
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;18913.329;21099.998;5.972
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;20227.284;22565.866;6.387
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13234.153;14764.222;4.179
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13604.264;15177.124;4.295
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;30612.626;34151.912;9.666
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;40.891;674.733;0.191
curve;crvUSD+tBTC+wstETH ;0x60d3d7eBBC44Dc810A743703184f062d00e6dB7e;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;10517.972;11734.01;3.321
curve;ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;8.272;136.489;0.039
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;24618588.507;52996.267;14.999
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;15823.151;17652.548;4.996
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;10794.793;12042.835;3.408
curve;base-USDC+USDbC+axlUSDC+crvUSD ;0x79edc58C471Acf2244B8f93d6f425fD06A439407;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;6927.499;7728.424;2.187
curve;base-CRV+crvUSD ;0x89289DC2192914a9F0674f1E9A17C56456549b8A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;5158.594;5755.006;1.629
curve;base-crvUSD+tBTC+WETH ;0x93933FA992927284e9d508339153B31eb871e1f4;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2037.619;2273.199;0.643
curve;USDV+3Crv ;0x2d5727a90eDd42B4d666fF773C7809215284c326;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;7489.715;8355.64;2.365
curve;ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGV;0x9c354503C38481a7A7a51629142963F98eCC12D0;1451464.867;28563.75;8.084
curve;BobrCRV+CRV+crvUSD ;0x25707E5FE03dEEdc9Bc7cDD118f9d952C496FeBe;BobrCRV;0x8F22779662Ad253844013D8E99EcCB4d80e31417;13.409;12304.554;3.482
curve;DOLA+3Crv ;0x8Fa728F393588E8D8dD1ca397E9a710E53fA553a;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;479.916;22159.835;6.272
curve;DOLA+crvUSD ;0xEcAD6745058377744c09747b2715c0170B5699e5;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;278.961;12880.864;3.646
curve;USDC+WETH+INV ;0x4Fc86cd0F9b650280Fa783e3116258e0E0496A2c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;373.595;17250.547;4.882
frax;Convex stkcvxfrxETHstETH;0x68921998fbc43B360D3cF14a03aF4273CB0cFA44;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;67.247;46.222;11.36
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;46.904;46.904;11.528
frax;Convex stkcvxSTGFRAXBP;0xd600A3E4F57E718A7ad6A0cbb10c2A92c57827e6;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;43.955;30.212;7.425
frax;Fraxswap V2 FRAX/IQ;0x7af00CF8D3a8A75210a5Ed74f2254E2EC43B5B5b;IQ;0x579CEa1889991f68aCc35Ff5c3dd0621fF29b0C9;42255.225;139.625;34.316
frax;Convex stkcvxCOILFRAXBP;0x39cd4db6460d8B5961F73E997E86DdbB7Ca4D5F6;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;209.388;143.921;35.372
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1081.864;29.387;2.239
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.98;239.318;18.233
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.999;243.943;18.585
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;5942.63;456.536;34.782
balancer;sDOLA-DOLA BSP;0xCD19892916929F013930ed628547Cc1F439b230e;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;123.023;343.38;26.161
cake;swETH-ETH / Ethereum;0x6db0f81Db2C3B2A85a802d511577d8522D0D8C14;Tether USD;0x55d398326f99059ff775485246999027b3197955;315.206;86.333;1.27
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;39554726182.916;1451.367;21.347
cake;INSP-USDT / Ethereum;0xEd4D5317823Ff7BC8BB868C1612Bb270a8311179;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;11861.383;691.693;10.174
cake;INSP-WETH / Ethereum;0xBC7766aE74f38f251683633d50Cc2C1CD14aF948;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;14964.735;872.664;12.836
cake;sdCAKE-CAKE / BNB Smart Chain;0xB1D54d76E2cB9425Ec9c018538cc531440b55dbB;Tether USD;0x55d398326f99059ff775485246999027b3197955;949.368;260.026;3.825
cake;sdCAKE-CAKE / BNB Smart Chain;0x8A876Ca851063e0252654CA6368a5B2280f51c32;Tether USD;0x55d398326f99059ff775485246999027b3197955;1030.455;282.234;4.151
cake;SDT-ETH / Ethereum;0x4689e3C91036437A46A6c8B62157F58210Ba67a7;Tether USD;0x55d398326f99059ff775485246999027b3197955;895.003;245.135;3.606
cake;OVN-USD+ / Arbitrum One;0x714D48cb99b87F274B33A89fBb16EaD191B40b6C;Tether USD;0x55d398326f99059ff775485246999027b3197955;9758.053;2672.664;39.311
cake;USDV-USD+ / Arbitrum One;0x35D85D531BE7159cB6f92E8B9CeaF04eC28c6ad9;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;38.057;236.675;3.481
