Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;alUSD+3Crv ;0x9582C4ADACB3BCE56Fea3e590F05c3ca2fb9C477;ALCX;0xdbdb4d16eda451d0503b854cf79d55697f90c8df;312.749;18432.623;5.82
curve;alETH+WETH ;0xB251c0885c7c1975D773B57e67c138FBcEaa6db4;ALCX;0xdbdb4d16eda451d0503b854cf79d55697f90c8df;281.474;16589.361;5.238
curve;USDT+WBTC+WETH ;0xDeFd8FdD20e0f34115C7018CCfb655796F6B2168;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;27560.589;27687.873;8.743
curve;poly-CRV+crvUSDBTCETH ;0x40371aad2a24ed841316EF30938881440FD4426c;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;22131.999;22234.212;7.021
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;37145.841;37317.392;11.784
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;35807.832;35973.205;11.359
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;115.925;1266.911;0.4
curve;crvUSD+tBTC+wstETH ;0x60d3d7eBBC44Dc810A743703184f062d00e6dB7e;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;29140.737;29275.319;9.244
curve;ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;711.043;7770.765;2.454
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;22951294.632;45673.257;14.422
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;26472.814;26595.075;8.398
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;13259.865;13321.103;4.206
curve;SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;10143.387;5845.255;1.846
curve;base-crvUSD+tBTC+WETH ;0x93933FA992927284e9d508339153B31eb871e1f4;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;12465.772;12523.343;3.954
curve;WETH+CVG ;0x16A3a047fC1D388d5846a73ACDb475b11228c299;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;5326.023;3069.188;0.969
curve;ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;SD;0x30D20208d987713f46DFD34EF128Bb16C404D10f;7680.0;13119.903;4.143
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;49.266;49.266;12.32
frax;Convex stkcvxfrxETHrETH;0x719505cB97DF15565255eb1bDe65586271dB873C;FRAX;0x853d955aCEf822Db058eb8505911ED77F175b99e;228.136;56.647;14.166
frax;FLE FRAX/FXS [Fraxtal];0x83Dc6775c1B0fc7AaA46680D78B04b4a3d4f5650;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;267.749;293.971;73.517
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;2806.918;65.104;3.752
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2365.244;212.301;12.236
balancer;80D2D-20USDC;0x1249c510e066731FF14422500466A7102603da9e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;266.997;23.965;1.381
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;LUSD;0x5f98805A4E8be255a32880FDeC7F6728C6568bA0;238.116;21.283;1.227
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;LUSD;0x5f98805A4E8be255a32880FDeC7F6728C6568bA0;238.116;21.283;1.227
balancer;50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF;855.805;49.399;2.847
balancer;B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;188.703;16.938;0.976
balancer;svETH/wstETH;0xd98ed0426d18b115d6388923803e33ad8aaf11f8;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1146.318;102.892;5.93
balancer;RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1539.524;138.186;7.965
balancer;sDOLA-DOLA BSP;0xcd19892916929f013930ed628547cc1f439b230e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;116.853;10.489;0.605
balancer;weETH/ezETH/rswETH;0x253ed65fff980aee7e94a0dc57be304426048b35;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1027.375;92.216;5.315
balancer;B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF;681.081;39.314;2.266
balancer;20WETH-80ALCX;0x183d73da7adc5011ec3c46e33bb50271e59ec976;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;706.79;63.441;3.656
balancer;wstETH-rETH-sfrxETH-BPT;0x0021e01b9fab840567a8291b864ff783894eabc6;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;789.037;70.823;4.082
balancer;ezETH-WETH-BPT;0xa8b309a75f0d64ed632d45a003c68a30e59a1d8b;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4357.858;391.156;22.545
balancer;B-baoETH-ETH-BPT;0xd449efa0a587f2cb6be3ae577bc167a774525810;BAL;0xba100000625a3754423978a60c9317c58a424e3D;34.807;11.962;0.689
balancer;B-baoETH-ETH-BPT;0xd449efa0a587f2cb6be3ae577bc167a774525810;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.103;28.415;1.638
balancer;50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1049.586;94.209;5.43
balancer;B-baoUSD-LUSD-BPT;0x5af3b93fb82ab8691b82a09cbbae7b8d3eb5ac11;BAL;0xba100000625a3754423978a60c9317c58a424e3D;34.807;11.962;0.689
balancer;B-baoUSD-LUSD-BPT;0x5af3b93fb82ab8691b82a09cbbae7b8d3eb5ac11;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.032;8.87;0.511
balancer;wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;457.875;41.098;2.369
balancer;maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1886.583;169.337;9.76
balancer;wstETH-WETH-BPT;0xb6d101874b975083c76598542946fe047f059066;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;561.23;50.375;2.903
fxn;FXN+sdFXN;0x5b1D12365BEc01b8b672eE45912d1bbc86305dba;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;27.719;0.07;0.159
fxn;DOLA+fxUSD;0x61F32964C39Cca4353144A6DB2F8Efdb3216b35B;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;97.748;43.687;99.841
cake;WETH-swETH / Ethereum;0xD0dCEf57Dd0F196dD549a3C56332166C2f2ded4b;Tether USD;0x55d398326f99059ff775485246999027b3197955;991.669;343.114;5.902
cake;EGO-USDT / BNB Smart Chain;0xEDB6d7d456A570f790185aF9f6B99020Cc578Ed0;Tether USD;0x55d398326f99059ff775485246999027b3197955;904.037;312.794;5.38
cake;SDT-BNB / BNB Smart Chain;0x71b948B361ad69A233a208190C9ac9c5B130d095;BUSD Token;0xe9e7cea3dedca5984780bafc599bd69add087d56;1291.565;447.463;7.697
cake;PEPE-WBNB / BNB Smart Chain;0xdD82975ab85E745c84e497FD75ba409Ec02d4739;Pepe;0x25d887ce7a35172c62febfd67a1856f20faebb00;37209497.874;96.438;1.659
cake;INSP-WETH / Ethereum;0xBC7766aE74f38f251683633d50Cc2C1CD14aF948;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;14839.323;595.68;10.246
cake;INSP-USDT / Ethereum;0xEd4D5317823Ff7BC8BB868C1612Bb270a8311179;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;11706.837;469.935;8.083
cake;USD+-USDT+ / Arbitrum One;0x8a06339Abd7499Af755DF585738ebf43D5D62B94;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;310.081;3548.361;61.034
