Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;USDT+WBTC+WETH ;0xDeFd8FdD20e0f34115C7018CCfb655796F6B2168;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4262.826;4426.697;1.274
curve;USDC+WBTC+WETH ;0x85D44861D024CB7603Ba906F2Dc9569fC02083F6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;8021.887;8330.263;2.397
curve;USDT+WBTC+WETH ;0xF29FfF074f5cF755b55FbB3eb10A29203ac91EA2;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;7321.075;7602.511;2.188
curve;USDT+crvUSD ;0x4e6bB6B7447B7B2Aa268C16AB87F4Bb48BF57939;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;7614.011;7906.708;2.275
curve;ALCX+FRAXBP ;0xD5bE6A05B45aEd524730B6d1CC05F59b021f6c87;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;8.7;149.694;0.043
curve;USDC+crvUSD ;0x95f00391cB5EebCd190EB58728B4CE23DbFa6ac1;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4518.508;4692.208;1.35
curve;XAI+FRAXBP ;0xa8Ea11465A1375BF42463C3B613dFC54248b9C7B;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;79.371;1365.617;0.393
curve;crvUSD+WETH+CRV ;0x8D867BEf70C6733ff25Cc0D1caa8aA6c38B24817;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;5397.461;5604.95;1.613
curve;dETH+frxETH ;0x688Eb2C49D352c9448049A2263CFcE63D0918d3e;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;56.563;973.197;0.28
curve;crvUSD+tBTC+wstETH ;0x60d3d7eBBC44Dc810A743703184f062d00e6dB7e;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;9313.45;9671.477;2.783
curve;rETH+frxETH ;0xb0549599d8446A196541dE11008eF5e79fA14F57;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;126.165;2170.715;0.625
curve;ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;113.221;1948.019;0.561
curve;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;13855798.737;14104.212;4.058
curve;ETH+stETH ;0x79F21BC30632cd40d2aF8134B469a0EB4C9574AA;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2242.509;2328.715;0.67
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;16074.185;16692.107;4.803
curve;base-USDC+USDbC+axlUSDC+crvUSD ;0x79edc58C471Acf2244B8f93d6f425fD06A439407;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;10154.895;10545.268;3.034
curve;base-CRV+crvUSD ;0x89289DC2192914a9F0674f1E9A17C56456549b8A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;6916.85;7182.747;2.067
curve;base-crvUSD+tBTC+WETH ;0x93933FA992927284e9d508339153B31eb871e1f4;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;7227.092;7504.916;2.159
curve;mkUSD+crvUSD ;0x0e5bdb5afe132D1c6A6C67f6D8eB6133dD607e36;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;11087.575;11513.803;3.313
curve;USDV+3Crv ;0x2d5727a90eDd42B4d666fF773C7809215284c326;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2356.428;2447.014;0.704
curve;ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGV;0x9c354503C38481a7A7a51629142963F98eCC12D0;1504178.171;29702.112;8.546
curve;weETH+WETH ;0x1CAC1a0Ed47E2e0A313c712b2dcF85994021a365;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.006;4788.65;1.378
curve;PYUSD+USDC ;0x9da75997624C697444958aDeD6790bfCa96Af19A;PYUSD;0x6c3ea9036406852006290770BEdFcAbA0e23A0e8;99087.812;185740.79;53.445
curve;PENDLE+sdPENDLE ;0x785dFF4aD2b6e55D150D335B46D567D854053dC8;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;76.693;146.561;0.042
frax;Convex stkcvxfrxETHstETH;0x68921998fbc43B360D3cF14a03aF4273CB0cFA44;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;14.737;15.507;3.172
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;425.285;425.285;86.99
frax;Convex stkcvxeUSDFRAXBP;0x4c9AD8c53d0a001E7fF08a3E5E26dE6795bEA5ac;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;25.156;26.47;5.414
frax;Convex stkcvxDOLAFRAXBP;0xE7211E87D60177575846936F2123b5FA6f0ce8Ab;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;10.734;11.294;2.31
frax;Convex stkcvxSTGFRAXBP;0xd600A3E4F57E718A7ad6A0cbb10c2A92c57827e6;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;9.823;10.336;2.114
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;225.045;5.762;0.622
balancer;80Silo-20WETH;0x6661136537dfDCA26EEA05c8500502d7D5796E5E;Silo;0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8;9238.896;48.856;5.274
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;BAL;0xba100000625a3754423978a60c9317c58a424e3D;336.803;120.222;12.977
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;BAL;0xba100000625a3754423978a60c9317c58a424e3D;465.299;166.089;17.928
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;6837.133;585.503;63.2
