Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;925.297946;27.628113;3.75
B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;BAL;0xba100000625a3754423978a60c9317c58a424e3D;52.583196;14.243864;1.93
50wstETH-50sUSDe;0xbd00c7cbe59dddbd784c899ac173b7ba514b9997;AURA;0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF;223.687972;17.943877;2.43
50WETH-50AURA;0x275df57d2b23d53e20322b4bb71bf1dcb21d0a00;AURA;0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF;1559.408555;125.093157;16.97
B-auraBAL-STABLE;0x0312aa8d0ba4a1969fddb382235870bf55f7f242;AURA;0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF;1647.576004;132.165803;17.93
B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1305.597008;161.261344;21.88
sDOLA-DOLA BSP;0xcd19892916929f013930ed628547cc1f439b230e;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;120.159870;14.841595;2.01
50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;644.533630;79.609833;10.80
wstETH-WETH-BPT;0x5c0f23a5c1be65fa710d385814a7fd1bda480b1c;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;533.134909;65.850374;8.93
ezETH/wstETH;0xcd41bc6dc6e9821c4c36848ff3397493e458a5d1;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;265.463665;32.788852;4.45
RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;312.251006;38.567810;5.23
maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;220.067585;27.181737;3.69
